-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2001 through 12/31/2009 
Location: Latitude  47.0   Longitude -95.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 438.39 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,RH2M
2009,6,28,22,83.75
2009,6,28,23,86.81
2009,6,29,0,89.69
2009,6,29,1,93.0
2009,6,29,2,95.12
2009,6,29,3,95.75
2009,6,29,4,95.31
2009,6,29,5,91.19
2009,6,29,6,82.81
2009,6,29,7,74.44
2009,6,29,8,68.31
2009,6,29,9,65.06
2009,6,29,10,63.44
2009,6,29,11,62.44
2009,6,29,12,62.06
2009,6,29,13,61.94
2009,6,29,14,62.38
2009,6,29,15,62.75
2009,6,29,16,62.31
2009,6,29,17,62.94
2009,6,29,18,65.56
2009,6,29,19,70.81
2009,6,29,20,78.31
2009,6,29,21,84.5
2009,6,29,22,89.69
2009,6,29,23,92.0
2009,6,30,0,91.69
2009,6,30,1,92.0
2009,6,30,2,94.31
2009,6,30,3,96.12
2009,6,30,4,96.56
2009,6,30,5,91.12
2009,6,30,6,79.06
2009,6,30,7,70.19
2009,6,30,8,64.25
2009,6,30,9,60.56
2009,6,30,10,58.75
2009,6,30,11,57.81
2009,6,30,12,57.44
2009,6,30,13,57.88
2009,6,30,14,58.81
2009,6,30,15,60.19
2009,6,30,16,62.38
2009,6,30,17,65.12
2009,6,30,18,68.44
2009,6,30,19,73.75
2009,6,30,20,82.5
2009,6,30,21,88.44
2009,6,30,22,92.62
2009,6,30,23,95.88
2009,7,1,0,98.88
2009,7,1,1,99.62
2009,7,1,2,97.94
2009,7,1,3,95.69
2009,7,1,4,93.56
2009,7,1,5,83.0
2009,7,1,6,68.75
2009,7,1,7,62.06
2009,7,1,8,60.19
2009,7,1,9,58.06
2009,7,1,10,54.25
2009,7,1,11,51.5
2009,7,1,12,50.19
2009,7,1,13,49.5
2009,7,1,14,49.81
2009,7,1,15,50.88
2009,7,1,16,52.56
2009,7,1,17,54.88
2009,7,1,18,59.19
2009,7,1,19,71.31
2009,7,1,20,81.69
2009,7,1,21,86.81
2009,7,1,22,92.44
2009,7,1,23,98.5
2009,7,2,0,100.0
2009,7,2,1,100.0
2009,7,2,2,100.0
2009,7,2,3,100.0
2009,7,2,4,100.0
2009,7,2,5,97.12
2009,7,2,6,82.44
2009,7,2,7,70.81
2009,7,2,8,63.12
2009,7,2,9,57.75
2009,7,2,10,54.44
2009,7,2,11,52.56
2009,7,2,12,51.75
2009,7,2,13,51.44
2009,7,2,14,51.81
2009,7,2,15,52.38
2009,7,2,16,53.56
2009,7,2,17,55.69
2009,7,2,18,59.94
2009,7,2,19,74.5
2009,7,2,20,79.12
2009,7,2,21,79.94
2009,7,2,22,80.38
2009,7,2,23,81.06
2009,7,3,0,82.06
2009,7,3,1,83.5
2009,7,3,2,85.12
2009,7,3,3,87.62
2009,7,3,4,90.62
2009,7,3,5,90.38
2009,7,3,6,80.38
2009,7,3,7,68.69
2009,7,3,8,62.81
2009,7,3,9,60.81
2009,7,3,10,59.75
2009,7,3,11,58.69
2009,7,3,12,57.94
2009,7,3,13,57.0
2009,7,3,14,56.94
2009,7,3,15,56.75
2009,7,3,16,57.5
2009,7,3,17,60.38
2009,7,3,18,69.06
2009,7,3,19,72.75
2009,7,3,20,71.75
2009,7,3,21,71.56
2009,7,3,22,72.44
2009,7,3,23,74.38
2009,7,4,0,76.56
2009,7,4,1,80.62
2009,7,4,2,83.0
2009,7,4,3,84.94
2009,7,4,4,87.06
2009,7,4,5,80.56
2009,7,4,6,71.44
2009,7,4,7,60.06
2009,7,4,8,49.5
2009,7,4,9,46.69
2009,7,4,10,44.44
2009,7,4,11,42.69
2009,7,4,12,41.88
2009,7,4,13,41.94
2009,7,4,14,42.62
2009,7,4,15,43.5
2009,7,4,16,44.75
2009,7,4,17,45.88
2009,7,4,18,52.38
2009,7,4,19,66.94
2009,7,4,20,69.5
2009,7,4,21,71.12
2009,7,4,22,71.94
2009,7,4,23,72.12
2009,7,5,0,73.38
2009,7,5,1,76.12
2009,7,5,2,79.12
2009,7,5,3,80.94
2009,7,5,4,84.19
2009,7,5,5,82.62
2009,7,5,6,72.0
2009,7,5,7,63.94
2009,7,5,8,59.94
2009,7,5,9,56.62
2009,7,5,10,53.44
2009,7,5,11,50.62
2009,7,5,12,48.62
2009,7,5,13,47.5
2009,7,5,14,46.75
2009,7,5,15,46.38
2009,7,5,16,47.19
2009,7,5,17,48.56
2009,7,5,18,52.56
2009,7,5,19,64.31
2009,7,5,20,71.44
2009,7,5,21,74.31
2009,7,5,22,76.5
2009,7,5,23,78.56
2009,7,6,0,80.25
2009,7,6,1,81.56
2009,7,6,2,83.44
2009,7,6,3,85.62
2009,7,6,4,87.94
2009,7,6,5,82.56
2009,7,6,6,74.06
2009,7,6,7,63.06
2009,7,6,8,53.56
2009,7,6,9,50.31
2009,7,6,10,48.31
2009,7,6,11,46.69
2009,7,6,12,45.38
2009,7,6,13,44.56
2009,7,6,14,44.31
2009,7,6,15,44.12
2009,7,6,16,44.38
2009,7,6,17,44.81
2009,7,6,18,49.56
2009,7,6,19,62.62
2009,7,6,20,66.31
2009,7,6,21,68.75
2009,7,6,22,71.94
2009,7,6,23,75.62
2009,7,7,0,79.25
2009,7,7,1,82.88
2009,7,7,2,86.31
2009,7,7,3,88.31
2009,7,7,4,90.06
2009,7,7,5,84.25
2009,7,7,6,75.81
2009,7,7,7,63.88
2009,7,7,8,53.56
2009,7,7,9,48.69
2009,7,7,10,45.75
2009,7,7,11,43.38
2009,7,7,12,41.56
2009,7,7,13,40.25
2009,7,7,14,39.31
2009,7,7,15,39.69
2009,7,7,16,41.44
2009,7,7,17,43.0
2009,7,7,18,50.94
2009,7,7,19,58.44
2009,7,7,20,59.12
2009,7,7,21,59.88
2009,7,7,22,61.12
2009,7,7,23,62.75
2009,7,8,0,65.94
2009,7,8,1,67.81
2009,7,8,2,69.75
2009,7,8,3,72.94
2009,7,8,4,74.81
2009,7,8,5,69.62
2009,7,8,6,62.75
2009,7,8,7,56.88
2009,7,8,8,51.75
2009,7,8,9,48.88
2009,7,8,10,47.75
2009,7,8,11,47.19
2009,7,8,12,47.75
2009,7,8,13,47.94
2009,7,8,14,48.5
2009,7,8,15,49.25
2009,7,8,16,50.0
2009,7,8,17,50.75
2009,7,8,18,54.0
2009,7,8,19,62.06
2009,7,8,20,64.5
2009,7,8,21,64.56
2009,7,8,22,67.62
2009,7,8,23,72.31
2009,7,9,0,78.06
2009,7,9,1,83.19
2009,7,9,2,87.88
2009,7,9,3,91.69
2009,7,9,4,92.5
2009,7,9,5,91.44
2009,7,9,6,87.38
2009,7,9,7,82.12
2009,7,9,8,83.38
2009,7,9,9,85.44
2009,7,9,10,83.25
2009,7,9,11,79.81
2009,7,9,12,76.75
2009,7,9,13,74.12
2009,7,9,14,71.31
2009,7,9,15,65.88
2009,7,9,16,56.19
2009,7,9,17,49.0
2009,7,9,18,52.44
2009,7,9,19,62.0
2009,7,9,20,66.69
2009,7,9,21,67.56
2009,7,9,22,68.06
2009,7,9,23,70.81
2009,7,10,0,74.19
2009,7,10,1,77.19
2009,7,10,2,76.75
2009,7,10,3,76.19
2009,7,10,4,74.88
2009,7,10,5,74.56
2009,7,10,6,73.25
2009,7,10,7,72.25
2009,7,10,8,64.5
2009,7,10,9,56.0
2009,7,10,10,50.44
2009,7,10,11,47.56
2009,7,10,12,46.38
2009,7,10,13,46.31
2009,7,10,14,46.81
2009,7,10,15,47.38
2009,7,10,16,47.75
2009,7,10,17,48.69
2009,7,10,18,51.25
2009,7,10,19,56.56
2009,7,10,20,62.62
2009,7,10,21,66.75
2009,7,10,22,71.0
2009,7,10,23,73.94
2009,7,11,0,76.38
2009,7,11,1,79.25
2009,7,11,2,82.81
2009,7,11,3,85.0
2009,7,11,4,85.38
2009,7,11,5,80.81
2009,7,11,6,76.25
2009,7,11,7,57.88
2009,7,11,8,44.56
2009,7,11,9,40.12
2009,7,11,10,38.06
2009,7,11,11,36.31
2009,7,11,12,35.06
2009,7,11,13,34.44
2009,7,11,14,34.19
2009,7,11,15,34.12
2009,7,11,16,34.44
2009,7,11,17,35.38
2009,7,11,18,39.0
2009,7,11,19,51.19
2009,7,11,20,57.0
2009,7,11,21,59.19
2009,7,11,22,60.62
2009,7,11,23,61.5
2009,7,12,0,62.44
2009,7,12,1,63.94
2009,7,12,2,65.06
2009,7,12,3,68.5
2009,7,12,4,72.94
2009,7,12,5,74.81
2009,7,12,6,73.62
2009,7,12,7,66.38
2009,7,12,8,62.38
2009,7,12,9,60.56
2009,7,12,10,54.81
2009,7,12,11,50.19
2009,7,12,12,47.5
2009,7,12,13,45.69
2009,7,12,14,44.25
2009,7,12,15,43.31
2009,7,12,16,42.81
2009,7,12,17,42.62
2009,7,12,18,44.25
2009,7,12,19,51.56
2009,7,12,20,56.81
2009,7,12,21,59.06
2009,7,12,22,62.56
2009,7,12,23,67.38
2009,7,13,0,72.62
2009,7,13,1,78.12
2009,7,13,2,83.12
2009,7,13,3,86.62
2009,7,13,4,88.25
2009,7,13,5,82.0
2009,7,13,6,69.0
2009,7,13,7,56.31
2009,7,13,8,43.12
2009,7,13,9,40.38
2009,7,13,10,38.0
2009,7,13,11,36.12
2009,7,13,12,34.94
2009,7,13,13,34.19
2009,7,13,14,33.75
2009,7,13,15,33.5
2009,7,13,16,33.12
2009,7,13,17,34.25
2009,7,13,18,43.5
2009,7,13,19,53.75
2009,7,13,20,51.88
2009,7,13,21,54.12
2009,7,13,22,53.94
2009,7,13,23,53.19
2009,7,14,0,53.44
2009,7,14,1,56.25
2009,7,14,2,57.69
2009,7,14,3,59.25
2009,7,14,4,62.69
2009,7,14,5,68.38
2009,7,14,6,74.81
2009,7,14,7,82.0
2009,7,14,8,87.69
2009,7,14,9,89.0
2009,7,14,10,89.44
2009,7,14,11,89.12
2009,7,14,12,88.56
2009,7,14,13,87.5
2009,7,14,14,86.81
2009,7,14,15,85.62
2009,7,14,16,89.44
2009,7,14,17,92.19
2009,7,14,18,85.25
2009,7,14,19,86.81
2009,7,14,20,87.5
2009,7,14,21,88.19
2009,7,14,22,90.19
2009,7,14,23,91.75
2009,7,15,0,93.19
2009,7,15,1,94.38
2009,7,15,2,95.62
2009,7,15,3,95.88
2009,7,15,4,95.06
2009,7,15,5,93.19
2009,7,15,6,90.38
2009,7,15,7,85.62
2009,7,15,8,79.25
2009,7,15,9,72.0
2009,7,15,10,65.69
2009,7,15,11,61.12
2009,7,15,12,58.0
2009,7,15,13,55.88
2009,7,15,14,54.06
2009,7,15,15,52.75
2009,7,15,16,52.56
2009,7,15,17,53.19
2009,7,15,18,55.94
2009,7,15,19,61.88
2009,7,15,20,67.31
2009,7,15,21,71.25
2009,7,15,22,73.75
2009,7,15,23,76.69
2009,7,16,0,82.38
2009,7,16,1,86.19
2009,7,16,2,88.88
2009,7,16,3,90.56
2009,7,16,4,91.81
2009,7,16,5,87.75
2009,7,16,6,74.62
2009,7,16,7,63.62
2009,7,16,8,58.81
2009,7,16,9,56.94
2009,7,16,10,56.75
2009,7,16,11,56.06
2009,7,16,12,55.12
2009,7,16,13,54.94
2009,7,16,14,55.56
2009,7,16,15,56.5
2009,7,16,16,57.38
2009,7,16,17,59.25
2009,7,16,18,62.38
2009,7,16,19,67.81
2009,7,16,20,72.88
2009,7,16,21,75.94
2009,7,16,22,78.88
2009,7,16,23,79.06
2009,7,17,0,79.75
2009,7,17,1,81.44
2009,7,17,2,84.88
2009,7,17,3,87.81
2009,7,17,4,89.88
2009,7,17,5,88.75
2009,7,17,6,84.0
2009,7,17,7,76.69
2009,7,17,8,68.25
2009,7,17,9,62.5
2009,7,17,10,60.0
2009,7,17,11,58.19
2009,7,17,12,57.19
2009,7,17,13,57.19
2009,7,17,14,57.62
2009,7,17,15,58.5
2009,7,17,16,58.88
2009,7,17,17,59.44
2009,7,17,18,61.81
2009,7,17,19,67.81
2009,7,17,20,75.56
2009,7,17,21,82.44
2009,7,17,22,88.06
2009,7,17,23,93.06
2009,7,18,0,95.69
2009,7,18,1,97.25
2009,7,18,2,98.75
2009,7,18,3,100.0
2009,7,18,4,100.0
2009,7,18,5,96.25
2009,7,18,6,84.94
2009,7,18,7,71.0
2009,7,18,8,64.94
2009,7,18,9,62.0
2009,7,18,10,59.12
2009,7,18,11,55.81
2009,7,18,12,53.44
2009,7,18,13,52.12
2009,7,18,14,51.44
2009,7,18,15,51.06
2009,7,18,16,51.12
2009,7,18,17,52.12
2009,7,18,18,55.5
2009,7,18,19,65.56
2009,7,18,20,72.81
2009,7,18,21,76.44
2009,7,18,22,78.19
2009,7,18,23,77.38
2009,7,19,0,75.19
2009,7,19,1,73.56
2009,7,19,2,75.75
2009,7,19,3,81.69
2009,7,19,4,86.5
2009,7,19,5,85.12
2009,7,19,6,71.5
2009,7,19,7,61.75
2009,7,19,8,54.25
2009,7,19,9,52.06
2009,7,19,10,50.5
2009,7,19,11,49.31
2009,7,19,12,48.44
2009,7,19,13,47.75
2009,7,19,14,47.44
2009,7,19,15,47.62
2009,7,19,16,48.25
2009,7,19,17,49.62
2009,7,19,18,53.88
2009,7,19,19,63.94
2009,7,19,20,67.19
2009,7,19,21,66.75
2009,7,19,22,68.88
2009,7,19,23,71.69
2009,7,20,0,74.0
2009,7,20,1,75.94
2009,7,20,2,77.56
2009,7,20,3,79.44
2009,7,20,4,81.38
2009,7,20,5,79.81
2009,7,20,6,73.88
2009,7,20,7,65.75
2009,7,20,8,62.25
2009,7,20,9,64.0
2009,7,20,10,70.56
2009,7,20,11,77.06
2009,7,20,12,80.62
2009,7,20,13,78.44
2009,7,20,14,79.94
2009,7,20,15,87.25
2009,7,20,16,91.94
2009,7,20,17,94.31
2009,7,20,18,96.25
2009,7,20,19,97.38
2009,7,20,20,98.69
2009,7,20,21,98.5
2009,7,20,22,98.5
2009,7,20,23,98.44
2009,7,21,0,98.44
2009,7,21,1,98.31
2009,7,21,2,98.19
2009,7,21,3,97.81
2009,7,21,4,97.69
2009,7,21,5,96.31
2009,7,21,6,93.5
2009,7,21,7,88.25
2009,7,21,8,76.56
2009,7,21,9,69.81
2009,7,21,10,64.5
2009,7,21,11,59.44
2009,7,21,12,55.62
2009,7,21,13,52.88
2009,7,21,14,51.56
2009,7,21,15,51.75
2009,7,21,16,52.5
2009,7,21,17,54.94
2009,7,21,18,64.12
2009,7,21,19,75.12
2009,7,21,20,74.56
2009,7,21,21,76.56
2009,7,21,22,78.62
2009,7,21,23,80.5
2009,7,22,0,81.06
2009,7,22,1,82.0
2009,7,22,2,83.38
2009,7,22,3,84.5
2009,7,22,4,85.06
2009,7,22,5,80.75
2009,7,22,6,70.12
2009,7,22,7,67.38
2009,7,22,8,59.69
2009,7,22,9,49.62
2009,7,22,10,49.0
2009,7,22,11,48.5
2009,7,22,12,48.25
2009,7,22,13,48.0
2009,7,22,14,47.94
2009,7,22,15,48.06
2009,7,22,16,48.25
2009,7,22,17,49.69
2009,7,22,18,57.06
2009,7,22,19,63.69
2009,7,22,20,60.31
2009,7,22,21,62.88
2009,7,22,22,66.5
2009,7,22,23,70.06
2009,7,23,0,72.81
2009,7,23,1,74.31
2009,7,23,2,75.06
2009,7,23,3,76.38
2009,7,23,4,79.44
2009,7,23,5,79.38
2009,7,23,6,71.06
2009,7,23,7,65.5
2009,7,23,8,59.56
2009,7,23,9,45.5
2009,7,23,10,44.31
2009,7,23,11,44.88
2009,7,23,12,45.69
2009,7,23,13,46.5
2009,7,23,14,47.81
2009,7,23,15,49.25
2009,7,23,16,52.12
2009,7,23,17,58.75
2009,7,23,18,65.5
2009,7,23,19,71.5
2009,7,23,20,74.0
2009,7,23,21,78.44
2009,7,23,22,84.25
2009,7,23,23,88.38
2009,7,24,0,90.69
2009,7,24,1,92.88
2009,7,24,2,94.88
2009,7,24,3,96.44
2009,7,24,4,97.5
2009,7,24,5,96.56
2009,7,24,6,92.62
2009,7,24,7,85.44
2009,7,24,8,73.0
2009,7,24,9,63.06
2009,7,24,10,60.19
2009,7,24,11,58.88
2009,7,24,12,58.25
2009,7,24,13,58.19
2009,7,24,14,58.06
2009,7,24,15,57.69
2009,7,24,16,57.88
2009,7,24,17,58.75
2009,7,24,18,61.25
2009,7,24,19,67.38
2009,7,24,20,73.12
2009,7,24,21,78.5
2009,7,24,22,83.0
2009,7,24,23,85.81
2009,7,25,0,88.5
2009,7,25,1,91.12
2009,7,25,2,93.75
2009,7,25,3,96.44
2009,7,25,4,97.38
2009,7,25,5,93.69
2009,7,25,6,87.88
2009,7,25,7,79.5
2009,7,25,8,71.62
2009,7,25,9,66.5
2009,7,25,10,63.19
2009,7,25,11,60.94
2009,7,25,12,59.94
2009,7,25,13,59.0
2009,7,25,14,58.75
2009,7,25,15,58.69
2009,7,25,16,58.75
2009,7,25,17,59.62
2009,7,25,18,62.69
2009,7,25,19,70.75
2009,7,25,20,77.88
2009,7,25,21,80.5
2009,7,25,22,83.56
2009,7,25,23,86.75
2009,7,26,0,89.31
2009,7,26,1,91.19
2009,7,26,2,93.06
2009,7,26,3,95.44
2009,7,26,4,98.38
2009,7,26,5,92.25
2009,7,26,6,82.94
2009,7,26,7,73.12
2009,7,26,8,60.88
2009,7,26,9,57.0
2009,7,26,10,54.5
2009,7,26,11,53.62
2009,7,26,12,55.25
2009,7,26,13,57.44
2009,7,26,14,58.75
2009,7,26,15,60.94
2009,7,26,16,62.38
2009,7,26,17,64.5
2009,7,26,18,70.25
2009,7,26,19,79.81
2009,7,26,20,79.69
2009,7,26,21,81.69
2009,7,26,22,83.56
2009,7,26,23,84.25
2009,7,27,0,84.06
2009,7,27,1,84.56
2009,7,27,2,85.06
2009,7,27,3,86.69
2009,7,27,4,88.19
2009,7,27,5,90.56
2009,7,27,6,86.88
2009,7,27,7,76.69
2009,7,27,8,67.38
2009,7,27,9,62.81
2009,7,27,10,59.56
2009,7,27,11,59.25
2009,7,27,12,59.62
2009,7,27,13,58.12
2009,7,27,14,55.0
2009,7,27,15,51.62
2009,7,27,16,49.94
2009,7,27,17,51.31
2009,7,27,18,54.0
2009,7,27,19,60.19
2009,7,27,20,66.5
2009,7,27,21,72.31
2009,7,27,22,77.38
2009,7,27,23,80.75
2009,7,28,0,82.94
2009,7,28,1,85.69
2009,7,28,2,89.62
2009,7,28,3,92.81
2009,7,28,4,93.81
2009,7,28,5,91.69
2009,7,28,6,83.06
2009,7,28,7,72.12
2009,7,28,8,62.88
2009,7,28,9,57.31
2009,7,28,10,53.69
2009,7,28,11,51.62
2009,7,28,12,50.5
2009,7,28,13,49.88
2009,7,28,14,48.62
2009,7,28,15,47.19
2009,7,28,16,46.75
2009,7,28,17,47.62
2009,7,28,18,51.31
2009,7,28,19,60.19
2009,7,28,20,66.69
2009,7,28,21,70.94
2009,7,28,22,75.38
2009,7,28,23,78.94
2009,7,29,0,81.0
2009,7,29,1,83.81
2009,7,29,2,86.75
2009,7,29,3,89.0
2009,7,29,4,91.25
2009,7,29,5,86.31
2009,7,29,6,74.12
2009,7,29,7,67.25
2009,7,29,8,58.31
2009,7,29,9,53.19
2009,7,29,10,51.88
2009,7,29,11,52.38
2009,7,29,12,52.12
2009,7,29,13,51.75
2009,7,29,14,51.62
2009,7,29,15,51.62
2009,7,29,16,52.44
2009,7,29,17,54.44
2009,7,29,18,59.31
2009,7,29,19,68.06
2009,7,29,20,73.75
2009,7,29,21,77.5
2009,7,29,22,80.62
2009,7,29,23,82.88
2009,7,30,0,84.5
2009,7,30,1,86.94
2009,7,30,2,88.56
2009,7,30,3,90.62
2009,7,30,4,94.19
2009,7,30,5,92.62
2009,7,30,6,89.06
2009,7,30,7,84.5
2009,7,30,8,79.81
2009,7,30,9,74.69
2009,7,30,10,70.31
2009,7,30,11,66.31
2009,7,30,12,63.38
2009,7,30,13,60.56
2009,7,30,14,58.75
2009,7,30,15,58.12
2009,7,30,16,58.75
2009,7,30,17,60.56
2009,7,30,18,65.56
2009,7,30,19,76.69
2009,7,30,20,83.38
2009,7,30,21,86.56
2009,7,30,22,88.75
2009,7,30,23,90.75
2009,7,31,0,91.88
2009,7,31,1,92.38
2009,7,31,2,93.69
2009,7,31,3,95.88
2009,7,31,4,97.5
2009,7,31,5,90.62
2009,7,31,6,80.75
2009,7,31,7,75.12
2009,7,31,8,60.88
2009,7,31,9,54.81
2009,7,31,10,52.19
2009,7,31,11,49.94
2009,7,31,12,47.81
2009,7,31,13,47.56
2009,7,31,14,48.5
2009,7,31,15,52.44
2009,7,31,16,59.75
2009,7,31,17,65.75
2009,7,31,18,73.12
2009,7,31,19,85.81
2009,7,31,20,94.75
2009,7,31,21,98.12
2009,7,31,22,97.56
2009,7,31,23,97.0
2009,8,1,0,96.56
2009,8,1,1,95.94
2009,8,1,2,95.75
2009,8,1,3,95.25
2009,8,1,4,95.31
2009,8,1,5,95.12
2009,8,1,6,92.56
2009,8,1,7,86.31
2009,8,1,8,74.81
2009,8,1,9,61.38
2009,8,1,10,53.25
2009,8,1,11,49.75
2009,8,1,12,47.94
2009,8,1,13,46.56
2009,8,1,14,46.12
2009,8,1,15,46.19
2009,8,1,16,46.5
2009,8,1,17,47.25
2009,8,1,18,50.38
2009,8,1,19,60.06
2009,8,1,20,67.06
2009,8,1,21,71.31
2009,8,1,22,73.38
2009,8,1,23,73.88
2009,8,2,0,76.06
2009,8,2,1,79.62
2009,8,2,2,83.38
2009,8,2,3,86.12
2009,8,2,4,88.5
2009,8,2,5,84.81
2009,8,2,6,71.94
2009,8,2,7,65.44
2009,8,2,8,59.94
2009,8,2,9,49.94
2009,8,2,10,47.06
2009,8,2,11,48.0
2009,8,2,12,48.88
2009,8,2,13,49.06
2009,8,2,14,51.38
2009,8,2,15,55.56
2009,8,2,16,61.38
2009,8,2,17,74.69
2009,8,2,18,80.5
2009,8,2,19,80.25
2009,8,2,20,81.38
2009,8,2,21,83.06
2009,8,2,22,85.31
2009,8,2,23,90.75
2009,8,3,0,96.69
2009,8,3,1,98.94
2009,8,3,2,100.0
2009,8,3,3,100.0
2009,8,3,4,100.0
2009,8,3,5,98.62
2009,8,3,6,94.94
2009,8,3,7,87.56
2009,8,3,8,78.75
2009,8,3,9,69.5
2009,8,3,10,58.94
2009,8,3,11,54.81
2009,8,3,12,52.12
2009,8,3,13,51.25
2009,8,3,14,53.0
2009,8,3,15,53.38
2009,8,3,16,50.94
2009,8,3,17,51.25
2009,8,3,18,55.12
2009,8,3,19,61.56
2009,8,3,20,67.75
2009,8,3,21,73.5
2009,8,3,22,79.44
2009,8,3,23,85.31
2009,8,4,0,90.94
2009,8,4,1,96.0
2009,8,4,2,98.12
2009,8,4,3,97.0
2009,8,4,4,96.75
2009,8,4,5,94.38
2009,8,4,6,85.62
2009,8,4,7,72.69
2009,8,4,8,61.88
2009,8,4,9,56.31
2009,8,4,10,51.69
2009,8,4,11,48.31
2009,8,4,12,46.0
2009,8,4,13,45.25
2009,8,4,14,45.19
2009,8,4,15,45.0
2009,8,4,16,45.44
2009,8,4,17,47.0
2009,8,4,18,51.75
2009,8,4,19,63.0
2009,8,4,20,68.12
2009,8,4,21,73.0
2009,8,4,22,76.31
2009,8,4,23,78.5
2009,8,5,0,78.62
2009,8,5,1,78.19
2009,8,5,2,78.25
2009,8,5,3,80.38
2009,8,5,4,82.5
2009,8,5,5,80.94
2009,8,5,6,70.56
2009,8,5,7,62.81
2009,8,5,8,52.69
2009,8,5,9,50.69
2009,8,5,10,50.44
2009,8,5,11,51.56
2009,8,5,12,52.69
2009,8,5,13,53.56
2009,8,5,14,53.38
2009,8,5,15,52.94
2009,8,5,16,52.81
2009,8,5,17,52.88
2009,8,5,18,58.0
2009,8,5,19,66.31
2009,8,5,20,69.75
2009,8,5,21,73.94
2009,8,5,22,77.38
2009,8,5,23,80.62
2009,8,6,0,84.19
2009,8,6,1,87.81
2009,8,6,2,90.06
2009,8,6,3,88.94
2009,8,6,4,87.31
2009,8,6,5,84.0
2009,8,6,6,78.25
2009,8,6,7,66.62
2009,8,6,8,50.5
2009,8,6,9,47.0
2009,8,6,10,45.31
2009,8,6,11,43.69
2009,8,6,12,42.19
2009,8,6,13,41.12
2009,8,6,14,40.25
2009,8,6,15,39.69
2009,8,6,16,40.81
2009,8,6,17,42.81
2009,8,6,18,59.56
2009,8,6,19,60.06
2009,8,6,20,60.44
2009,8,6,21,60.75
2009,8,6,22,60.44
2009,8,6,23,62.06
2009,8,7,0,64.44
2009,8,7,1,67.25
2009,8,7,2,71.56
2009,8,7,3,76.69
2009,8,7,4,80.88
2009,8,7,5,81.81
2009,8,7,6,81.62
2009,8,7,7,81.94
2009,8,7,8,81.94
2009,8,7,9,80.5
2009,8,7,10,78.12
2009,8,7,11,76.88
2009,8,7,12,75.62
2009,8,7,13,75.31
2009,8,7,14,74.5
2009,8,7,15,74.38
2009,8,7,16,76.75
2009,8,7,17,81.75
2009,8,7,18,88.12
2009,8,7,19,93.5
2009,8,7,20,96.25
2009,8,7,21,97.12
2009,8,7,22,97.06
2009,8,7,23,97.31
2009,8,8,0,97.69
2009,8,8,1,97.94
2009,8,8,2,98.12
2009,8,8,3,98.5
2009,8,8,4,98.56
2009,8,8,5,97.94
2009,8,8,6,96.56
2009,8,8,7,94.94
2009,8,8,8,92.69
2009,8,8,9,89.06
2009,8,8,10,81.88
2009,8,8,11,75.5
2009,8,8,12,73.44
2009,8,8,13,70.62
2009,8,8,14,67.19
2009,8,8,15,65.0
2009,8,8,16,64.56
2009,8,8,17,65.88
2009,8,8,18,72.94
2009,8,8,19,83.81
2009,8,8,20,87.94
2009,8,8,21,91.88
2009,8,8,22,98.06
2009,8,8,23,100.0
2009,8,9,0,100.0
2009,8,9,1,100.0
2009,8,9,2,99.44
2009,8,9,3,99.12
2009,8,9,4,98.62
2009,8,9,5,97.56
2009,8,9,6,93.06
2009,8,9,7,87.06
2009,8,9,8,78.69
2009,8,9,9,70.75
2009,8,9,10,64.88
2009,8,9,11,61.0
2009,8,9,12,58.5
2009,8,9,13,56.94
2009,8,9,14,55.81
2009,8,9,15,55.38
2009,8,9,16,55.44
2009,8,9,17,58.0
2009,8,9,18,63.75
2009,8,9,19,71.94
2009,8,9,20,78.19
2009,8,9,21,83.19
2009,8,9,22,86.62
2009,8,9,23,87.88
2009,8,10,0,89.38
2009,8,10,1,91.31
2009,8,10,2,93.06
2009,8,10,3,96.56
2009,8,10,4,99.44
2009,8,10,5,97.62
2009,8,10,6,84.06
2009,8,10,7,71.12
2009,8,10,8,58.56
2009,8,10,9,53.88
2009,8,10,10,50.38
2009,8,10,11,47.56
2009,8,10,12,45.56
2009,8,10,13,44.19
2009,8,10,14,43.5
2009,8,10,15,43.12
2009,8,10,16,42.88
2009,8,10,17,45.44
2009,8,10,18,59.25
2009,8,10,19,63.06
2009,8,10,20,59.94
2009,8,10,21,58.12
2009,8,10,22,56.75
2009,8,10,23,57.44
2009,8,11,0,62.12
2009,8,11,1,67.62
2009,8,11,2,74.12
2009,8,11,3,78.5
2009,8,11,4,82.94
2009,8,11,5,84.94
2009,8,11,6,74.94
2009,8,11,7,66.12
2009,8,11,8,56.62
2009,8,11,9,47.56
2009,8,11,10,45.5
2009,8,11,11,44.88
2009,8,11,12,44.62
2009,8,11,13,44.62
2009,8,11,14,44.75
2009,8,11,15,45.19
2009,8,11,16,45.56
2009,8,11,17,48.19
2009,8,11,18,59.94
2009,8,11,19,67.38
2009,8,11,20,68.31
2009,8,11,21,67.69
2009,8,11,22,67.69
2009,8,11,23,69.56
2009,8,12,0,72.81
