tair,rh,D_air,rad,apar,LAI,Ac,Reco,NEE
21.8236,0.0,0.0,0.0,0.0,0.0,15.62956263349371,1.4209913195960774e9,1.4209913039665148e9
20.7324,0.0,0.0,0.0,0.0,0.0,8.063258860108284,1.3174769685379517e9,1.3174769604746928e9
19.1893,0.0,0.0,0.0,0.0,0.0,0.0,1.183834775095404e9,1.183834775095404e9
17.2992,0.0,0.0,0.0,0.0,0.0,0.0,1.0384687060332581e9,1.0384687060332581e9
15.1912,0.0,0.0,0.0,0.0,0.0,0.0,8.97297154739085e8,8.97297154739085e8
13.0088,0.0,0.0,0.0,0.0,0.0,0.0,7.713287235616153e8,7.713287235616153e8
10.9008,0.0,0.0,0.0,0.0,0.0,0.0,6.664727256578532e8,6.664727256578532e8
9.0108,0.0,0.0,0.0,0.0,0.0,0.0,5.84638904807962e8,5.84638904807962e8
7.4676,0.0,0.0,0.0,0.0,0.0,0.0,5.2533067791570437e8,5.2533067791570437e8
3.3133,0.0,0.0,0.0,0.0,0.0,0.0,3.938908316158841e8,3.938908316158841e8
2.5559,0.0,0.0,0.0,0.0,0.0,0.0,3.737454035115151e8,3.737454035115151e8
2.5559,0.0,0.0,0.0,0.0,0.0,0.0,3.737454035115151e8,3.737454035115151e8
3.3133,0.0,0.0,0.0,0.0,0.0,0.0,3.938908316158841e8,3.938908316158841e8
4.7765,0.0,0.0,0.0,0.0,0.0,0.0,4.359358455321271e8,4.359358455321271e8
6.8458,0.0,0.0,0.0,0.0,0.0,0.0,5.0316997491884923e8,5.0316997491884923e8
9.3801,0.0,0.0,0.0,0.0,0.0,0.0,5.997976361779417e8,5.997976361779417e8
12.2068,0.0,0.0,0.0,0.0,0.0,9.414938357511025,7.296202832048329e8,7.296202737898946e8
15.1332,0.0,0.0,0.0,0.0,0.0,14.60611212883236,8.936970341279836e8,8.936970195218714e8
17.9599,0.0,0.0,0.0,0.0,0.0,18.232212770356185,1.0871324657010386e9,1.0871324474688258e9
20.4942,0.0,0.0,0.0,0.0,0.0,21.238683832585973,1.2959030062255647e9,1.2959029849868808e9
22.5635,0.0,0.0,0.0,0.0,0.0,23.416928820987053,1.495769365659388e9,1.4957693422424593e9
24.0267,0.0,0.0,0.0,0.0,0.0,24.462002560669415,1.6554319897845654e9,1.655431965322563e9
24.7841,0.0,0.0,0.0,0.0,0.0,24.124301683118343,1.7446622139386177e9,1.744662189814316e9
24.7841,0.0,0.0,0.0,0.0,0.0,22.12508323674458,1.7446622139386177e9,1.7446621918135345e9
24.0267,0.0,0.0,0.0,0.0,0.0,17.85502468916193,1.6554319897845654e9,1.6554319719295409e9
22.5635,0.0,0.0,0.0,0.0,0.0,9.69614661181628,1.495769365659388e9,1.4957693559632413e9
20.4942,0.0,0.0,0.0,0.0,0.0,0.0,1.2959030062255647e9,1.2959030062255647e9
17.9599,0.0,0.0,0.0,0.0,0.0,0.0,1.0871324657010386e9,1.0871324657010386e9
15.1332,0.0,0.0,0.0,0.0,0.0,0.0,8.936970341279836e8,8.936970341279836e8
12.2068,0.0,0.0,0.0,0.0,0.0,0.0,7.296202832048329e8,7.296202832048329e8
9.3801,0.0,0.0,0.0,0.0,0.0,0.0,5.997976361779417e8,5.997976361779417e8
6.8458,0.0,0.0,0.0,0.0,0.0,0.0,5.0316997491884923e8,5.0316997491884923e8
4.7765,0.0,0.0,0.0,0.0,0.0,0.0,4.359358455321271e8,4.359358455321271e8
2.7146,0.0,0.0,0.0,0.0,0.0,0.0,3.778793905506675e8,3.778793905506675e8
2.0004,0.0,0.0,0.0,0.0,0.0,0.0,3.5962812104805714e8,3.5962812104805714e8
2.0004,0.0,0.0,0.0,0.0,0.0,0.0,3.5962812104805714e8,3.5962812104805714e8
2.7146,0.0,0.0,0.0,0.0,0.0,0.0,3.778793905506675e8,3.778793905506675e8
4.0943,0.0,0.0,0.0,0.0,0.0,0.0,4.1580175183800846e8,4.1580175183800846e8
6.0454,0.0,0.0,0.0,0.0,0.0,0.0,4.7601460426450443e8,4.7601460426450443e8
8.435,0.0,0.0,0.0,0.0,0.0,0.0,5.617646473671228e8,5.617646473671228e8
11.1003,0.0,0.0,0.0,0.0,0.0,9.98430797927936,6.757529179849485e8,6.757529080006405e8
13.8597,0.0,0.0,0.0,0.0,0.0,14.984272917588248,8.181899614008104e8,8.181899464165374e8
16.525,0.0,0.0,0.0,0.0,0.0,18.533788943279795,9.842097691157534e8,9.842097505819645e8
18.9146,0.0,0.0,0.0,0.0,0.0,21.594996681381215,1.1615069137151225e9,1.1615068921201258e9
20.8657,0.0,0.0,0.0,0.0,0.0,23.949999247343364,1.3297064080143442e9,1.329706384064345e9
22.2454,0.0,0.0,0.0,0.0,0.0,25.266835720877843,1.4631500624495082e9,1.4631500371826725e9
22.9596,0.0,0.0,0.0,0.0,0.0,25.24815311471996,1.5374055073093352e9,1.537405482061182e9
22.9596,0.0,0.0,0.0,0.0,0.0,23.564174660159267,1.5374055073093352e9,1.5374054837451606e9
22.2454,0.0,0.0,0.0,0.0,0.0,19.512360310811907,1.4631500624495082e9,1.4631500429371479e9
20.8658,0.0,0.0,0.0,0.0,0.0,10.95019926770739,1.3297156248687606e9,1.3297156139185612e9
18.9146,0.0,0.0,0.0,0.0,0.0,0.0,1.1615069137151225e9,1.1615069137151225e9
16.525,0.0,0.0,0.0,0.0,0.0,0.0,9.842097691157534e8,9.842097691157534e8
13.8597,0.0,0.0,0.0,0.0,0.0,0.0,8.181899614008104e8,8.181899614008104e8
11.1004,0.0,0.0,0.0,0.0,0.0,0.0,6.757576019634786e8,6.757576019634786e8
8.4351,0.0,0.0,0.0,0.0,0.0,0.0,5.617685412364323e8,5.617685412364323e8
6.0454,0.0,0.0,0.0,0.0,0.0,0.0,4.7601460426450443e8,4.7601460426450443e8
4.0943,0.0,0.0,0.0,0.0,0.0,0.0,4.1580175183800846e8,4.1580175183800846e8
-1.6691,0.0,0.0,0.0,0.0,0.0,0.0,2.7886286635500646e8,2.7886286635500646e8
-2.6285,0.0,0.0,0.0,0.0,0.0,0.0,2.6092150162890851e8,2.6092150162890851e8
-2.6285,0.0,0.0,0.0,0.0,0.0,0.0,2.6092150162890851e8,2.6092150162890851e8
-1.6691,0.0,0.0,0.0,0.0,0.0,0.0,2.7886286635500646e8,2.7886286635500646e8
0.1844,0.0,0.0,0.0,0.0,0.0,0.0,3.1709295757837296e8,3.1709295757837296e8
2.8056,0.0,0.0,0.0,0.0,0.0,0.0,3.8027045050575554e8,3.8027045050575554e8
6.0159,0.0,0.0,0.0,0.0,0.0,0.0,4.7504225159546787e8,4.7504225159546787e8
9.5965,0.0,0.0,0.0,0.0,0.0,6.6891165455765185,6.088622369877452e8,6.088622302986286e8
13.3035,0.0,0.0,0.0,0.0,0.0,9.837827136181717,7.87246717276524e8,7.872467074386969e8
16.8841,0.0,0.0,0.0,0.0,0.0,12.53837217556678,1.0090150838844144e9,1.0090150713460423e9
20.0944,0.0,0.0,0.0,0.0,0.0,14.980583602002215,1.2604839442684746e9,1.260483929287891e9
22.7156,0.0,0.0,0.0,0.0,0.0,16.83671868748099,1.5116223362474806e9,1.5116223194107618e9
24.5691,0.0,0.0,0.0,0.0,0.0,17.825380863411915,1.7188548751845603e9,1.7188548573591795e9
25.5285,0.0,0.0,0.0,0.0,0.0,17.787750296396503,1.8370459864360147e9,1.8370459686482644e9
25.5285,0.0,0.0,0.0,0.0,0.0,16.578274996978283,1.8370459864360147e9,1.8370459698577397e9
24.5691,0.0,0.0,0.0,0.0,0.0,13.767542232395881,1.7188548751845603e9,1.7188548614170182e9
22.7156,0.0,0.0,0.0,0.0,0.0,7.8099099899183555,1.5116223362474806e9,1.5116223284375706e9
20.0944,0.0,0.0,0.0,0.0,0.0,0.0,1.2604839442684746e9,1.2604839442684746e9
16.8841,0.0,0.0,0.0,0.0,0.0,0.0,1.0090150838844144e9,1.0090150838844144e9
13.3035,0.0,0.0,0.0,0.0,0.0,0.0,7.87246717276524e8,7.87246717276524e8
9.5966,0.0,0.0,0.0,0.0,0.0,0.0,6.088664573138021e8,6.088664573138021e8
6.0159,0.0,0.0,0.0,0.0,0.0,0.0,4.7504225159546787e8,4.7504225159546787e8
2.8056,0.0,0.0,0.0,0.0,0.0,0.0,3.8027045050575554e8,3.8027045050575554e8
0.1844,0.0,0.0,0.0,0.0,0.0,0.0,3.1709295757837296e8,3.1709295757837296e8
-0.5503,0.0,0.0,0.0,0.0,0.0,0.0,3.0134911679800576e8,3.0134911679800576e8
-1.482,0.0,0.0,0.0,0.0,0.0,0.0,2.8250293115258163e8,2.8250293115258163e8
-1.482,0.0,0.0,0.0,0.0,0.0,0.0,2.8250293115258163e8,2.8250293115258163e8
-0.5503,0.0,0.0,0.0,0.0,0.0,0.0,3.0134911679800576e8,3.0134911679800576e8
1.2497,0.0,0.0,0.0,0.0,0.0,0.0,3.4139355826858205e8,3.4139355826858205e8
3.7952,0.0,0.0,0.0,0.0,0.0,0.0,4.07270081559674e8,4.07270081559674e8
6.9128,0.0,0.0,0.0,0.0,0.0,0.0,5.0551217408790654e8,5.0551217408790654e8
10.39,0.0,0.0,0.0,0.0,0.0,3.5844687170501897,6.432884725775993e8,6.432884689931306e8
13.99,0.0,0.0,0.0,0.0,0.0,5.401804011352348,8.256130853097768e8,8.256130799079728e8
17.4672,0.0,0.0,0.0,0.0,0.0,6.8585508283380525,1.0506322257169778e9,1.050632218858427e9
20.5848,0.0,0.0,0.0,0.0,0.0,8.138064770745688,1.304066771993382e9,1.304066763855317e9
23.1303,0.0,0.0,0.0,0.0,0.0,9.082956349451768,1.5557041652530868e9,1.5557041561701305e9
24.9303,0.0,0.0,0.0,0.0,0.0,9.552599065559672,1.7624321791027737e9,1.7624321695501747e9
25.862,0.0,0.0,0.0,0.0,0.0,9.466309842510352,1.880006619478759e9,1.8800066100124493e9
25.862,0.0,0.0,0.0,0.0,0.0,8.743503415587705,1.880006619478759e9,1.8800066107352557e9
24.9303,0.0,0.0,0.0,0.0,0.0,7.147934065634336,1.7624321791027737e9,1.7624321719548397e9
23.1304,0.0,0.0,0.0,0.0,0.0,3.9035765686869643,1.5557149486100216e9,1.555714944706445e9
20.5848,0.0,0.0,0.0,0.0,0.0,0.0,1.304066771993382e9,1.304066771993382e9
17.4672,0.0,0.0,0.0,0.0,0.0,0.0,1.0506322257169778e9,1.0506322257169778e9
13.99,0.0,0.0,0.0,0.0,0.0,0.0,8.256130853097768e8,8.256130853097768e8
10.3901,0.0,0.0,0.0,0.0,0.0,0.0,6.432929315289648e8,6.432929315289648e8
6.9128,0.0,0.0,0.0,0.0,0.0,0.0,5.0551217408790654e8,5.0551217408790654e8
3.7952,0.0,0.0,0.0,0.0,0.0,0.0,4.07270081559674e8,4.07270081559674e8
1.2497,0.0,0.0,0.0,0.0,0.0,0.0,3.4139355826858205e8,3.4139355826858205e8
4.1029,0.0,0.0,0.0,0.0,0.0,0.0,4.1604968788710517e8,4.1604968788710517e8
3.5056,0.0,0.0,0.0,0.0,0.0,0.0,3.991762361847515e8,3.991762361847515e8
3.5056,0.0,0.0,0.0,0.0,0.0,0.0,3.991762361847515e8,3.991762361847515e8
4.1029,0.0,0.0,0.0,0.0,0.0,0.0,4.1604968788710517e8,4.1604968788710517e8
5.2568,0.0,0.0,0.0,0.0,0.0,0.0,4.5069324794854045e8,4.5069324794854045e8
6.8886,0.0,0.0,0.0,0.0,0.0,0.0,5.0466493057808733e8,5.0466493057808733e8
8.8871,0.0,0.0,0.0,0.0,0.0,0.0,5.7964750529148e8,5.7964750529148e8
11.1161,0.0,0.0,0.0,0.0,0.0,0.0,6.76493389426108e8,6.76493389426108e8
13.4239,0.0,0.0,0.0,0.0,0.0,0.0,7.938441697022958e8,7.938441697022958e8
15.6529,0.0,0.0,0.0,0.0,0.0,0.0,9.264774335016019e8,9.264774335016019e8
17.6514,0.0,0.0,0.0,0.0,0.0,0.0,1.064132457991281e9,1.064132457991281e9
19.2832,0.0,0.0,0.0,0.0,0.0,0.0,1.1915650733231707e9,1.1915650733231707e9
20.4371,0.0,0.0,0.0,0.0,0.0,0.0,1.2907841266877224e9,1.2907841266877224e9
21.0344,0.0,0.0,0.0,0.0,0.0,0.0,1.3453464519102895e9,1.3453464519102895e9
21.0344,0.0,0.0,0.0,0.0,0.0,0.0,1.3453464519102895e9,1.3453464519102895e9
20.4371,0.0,0.0,0.0,0.0,0.0,0.0,1.2907841266877224e9,1.2907841266877224e9
19.2833,0.0,0.0,0.0,0.0,0.0,0.0,1.1915733326515021e9,1.1915733326515021e9
17.6515,0.0,0.0,0.0,0.0,0.0,0.0,1.0641398340209713e9,1.0641398340209713e9
15.6529,0.0,0.0,0.0,0.0,0.0,0.0,9.264774335016019e8,9.264774335016019e8
13.4239,0.0,0.0,0.0,0.0,0.0,0.0,7.938441697022958e8,7.938441697022958e8
11.1162,0.0,0.0,0.0,0.0,0.0,0.0,6.764980785372128e8,6.764980785372128e8
8.8871,0.0,0.0,0.0,0.0,0.0,0.0,5.7964750529148e8,5.7964750529148e8
6.8886,0.0,0.0,0.0,0.0,0.0,0.0,5.0466493057808733e8,5.0466493057808733e8
5.2568,0.0,0.0,0.0,0.0,0.0,0.0,4.5069324794854045e8,4.5069324794854045e8
2.4076,0.0,0.0,0.0,0.0,0.0,0.0,3.69923213731196e8,3.69923213731196e8
1.7529,0.0,0.0,0.0,0.0,0.0,0.0,3.535111786939917e8,3.535111786939917e8
1.7529,0.0,0.0,0.0,0.0,0.0,0.0,3.535111786939917e8,3.535111786939917e8
2.4076,0.0,0.0,0.0,0.0,0.0,0.0,3.69923213731196e8,3.69923213731196e8
3.6724,0.0,0.0,0.0,0.0,0.0,0.0,4.0381817268617123e8,4.0381817268617123e8
5.4611,0.0,0.0,0.0,0.0,0.0,0.0,4.5712091732471246e8,4.5712091732471246e8
7.6518,0.0,0.0,0.0,0.0,0.0,0.0,5.3208098120840675e8,5.3208098120840675e8
10.0952,0.0,0.0,0.0,0.0,0.0,0.0,6.302769211389035e8,6.302769211389035e8
12.6248,0.0,0.0,0.0,0.0,0.0,0.0,7.510691997287992e8,7.510691997287992e8
15.0682,0.0,0.0,0.0,0.0,0.0,0.0,8.896795778947631e8,8.896795778947631e8
17.2589,0.0,0.0,0.0,0.0,0.0,0.0,1.0355719128710638e9,1.0355719128710638e9
19.0476,0.0,0.0,0.0,0.0,0.0,0.0,1.1722641891483624e9,1.1722641891483624e9
20.3124,0.0,0.0,0.0,0.0,0.0,0.0,1.2796752547443862e9,1.2796752547443862e9
20.9671,0.0,0.0,0.0,0.0,0.0,0.0,1.339085186828279e9,1.339085186828279e9
20.9671,0.0,0.0,0.0,0.0,0.0,0.0,1.339085186828279e9,1.339085186828279e9
20.3124,0.0,0.0,0.0,0.0,0.0,0.0,1.2796752547443862e9,1.2796752547443862e9
19.0476,0.0,0.0,0.0,0.0,0.0,0.0,1.1722641891483624e9,1.1722641891483624e9
17.2589,0.0,0.0,0.0,0.0,0.0,0.0,1.0355719128710638e9,1.0355719128710638e9
15.0682,0.0,0.0,0.0,0.0,0.0,0.0,8.896795778947631e8,8.896795778947631e8
12.6248,0.0,0.0,0.0,0.0,0.0,0.0,7.510691997287992e8,7.510691997287992e8
10.0952,0.0,0.0,0.0,0.0,0.0,0.0,6.302769211389035e8,6.302769211389035e8
7.6518,0.0,0.0,0.0,0.0,0.0,0.0,5.3208098120840675e8,5.3208098120840675e8
5.4611,0.0,0.0,0.0,0.0,0.0,0.0,4.5712091732471246e8,4.5712091732471246e8
3.6724,0.0,0.0,0.0,0.0,0.0,0.0,4.0381817268617123e8,4.0381817268617123e8
-1.1712,0.0,0.0,0.0,0.0,0.0,0.0,2.88654924168212e8,2.88654924168212e8
-2.111,0.0,0.0,0.0,0.0,0.0,0.0,2.704507384158804e8,2.704507384158804e8
-2.111,0.0,0.0,0.0,0.0,0.0,0.0,2.704507384158804e8,2.704507384158804e8
-1.1712,0.0,0.0,0.0,0.0,0.0,0.0,2.88654924168212e8,2.88654924168212e8
0.6445,0.0,0.0,0.0,0.0,0.0,0.0,3.2736857415414006e8,3.2736857415414006e8
3.2121,0.0,0.0,0.0,0.0,0.0,0.0,3.9113749364399135e8,3.9113749364399135e8
6.3569,0.0,0.0,0.0,0.0,0.0,0.0,4.864042506736205e8,4.864042506736205e8
9.8644,0.0,0.0,0.0,0.0,0.0,0.0,6.202740789895865e8,6.202740789895865e8
13.4956,0.0,0.0,0.0,0.0,0.0,0.0,7.9779928834531e8,7.9779928834531e8
17.0031,0.0,0.0,0.0,0.0,0.0,0.0,1.0173723155412639e9,1.0173723155412639e9
20.1479,0.0,0.0,0.0,0.0,0.0,0.0,1.2651669217048872e9,1.2651669217048872e9
22.7155,0.0,0.0,0.0,0.0,0.0,0.0,1.5116118585161896e9,1.5116118585161896e9
24.5312,0.0,0.0,0.0,0.0,0.0,0.0,1.714345321573524e9,1.714345321573524e9
25.471,0.0,0.0,0.0,0.0,0.0,0.0,1.8297388341235814e9,1.8297388341235814e9
25.471,0.0,0.0,0.0,0.0,0.0,0.0,1.8297388341235814e9,1.8297388341235814e9
24.5312,0.0,0.0,0.0,0.0,0.0,0.0,1.714345321573524e9,1.714345321573524e9
22.7156,0.0,0.0,0.0,0.0,0.0,0.0,1.5116223362474806e9,1.5116223362474806e9
20.1479,0.0,0.0,0.0,0.0,0.0,0.0,1.2651669217048872e9,1.2651669217048872e9
17.0032,0.0,0.0,0.0,0.0,0.0,0.0,1.0173793674532219e9,1.0173793674532219e9
13.4957,0.0,0.0,0.0,0.0,0.0,0.0,7.978048182877467e8,7.978048182877467e8
9.8644,0.0,0.0,0.0,0.0,0.0,0.0,6.202740789895865e8,6.202740789895865e8
6.3569,0.0,0.0,0.0,0.0,0.0,0.0,4.864042506736205e8,4.864042506736205e8
3.2122,0.0,0.0,0.0,0.0,0.0,0.0,3.9114020481189674e8,3.9114020481189674e8
0.6445,0.0,0.0,0.0,0.0,0.0,0.0,3.2736857415414006e8,3.2736857415414006e8
1.3916,0.0,0.0,0.0,0.0,0.0,0.0,3.447679907056257e8,3.447679907056257e8
0.618,0.0,0.0,0.0,0.0,0.0,0.0,3.267678023828003e8,3.267678023828003e8
0.618,0.0,0.0,0.0,0.0,0.0,0.0,3.267678023828003e8,3.267678023828003e8
1.3916,0.0,0.0,0.0,0.0,0.0,0.0,3.447679907056257e8,3.447679907056257e8
2.8861,0.0,0.0,0.0,0.0,0.0,0.0,3.823982276019666e8,3.823982276019666e8
4.9997,0.0,0.0,0.0,0.0,0.0,0.0,4.427326700657515e8,4.427326700657515e8
7.5883,0.0,0.0,0.0,0.0,0.0,0.0,5.29744181432189e8,5.29744181432189e8
10.4755,0.0,0.0,0.0,0.0,0.0,0.0,6.471121820215288e8,6.471121820215288e8
13.4645,0.0,0.0,0.0,0.0,0.0,0.0,7.960813345584148e8,7.960813345584148e8
16.3517,0.0,0.0,0.0,0.0,0.0,0.0,9.724579288062457e8,9.724579288062457e8
18.9403,0.0,0.0,0.0,0.0,0.0,0.0,1.1635778525135708e9,1.1635778525135708e9
21.0539,0.0,0.0,0.0,0.0,0.0,0.0,1.347166101431107e9,1.347166101431107e9
22.5484,0.0,0.0,0.0,0.0,0.0,0.0,1.4942046343059788e9,1.4942046343059788e9
23.322,0.0,0.0,0.0,0.0,0.0,0.0,1.5765137376332343e9,1.5765137376332343e9
23.322,0.0,0.0,0.0,0.0,0.0,0.0,1.5765137376332343e9,1.5765137376332343e9
22.5484,0.0,0.0,0.0,0.0,0.0,0.0,1.4942046343059788e9,1.4942046343059788e9
21.0539,0.0,0.0,0.0,0.0,0.0,0.0,1.347166101431107e9,1.347166101431107e9
18.9403,0.0,0.0,0.0,0.0,0.0,0.0,1.1635778525135708e9,1.1635778525135708e9
16.3517,0.0,0.0,0.0,0.0,0.0,0.0,9.724579288062457e8,9.724579288062457e8
13.4646,0.0,0.0,0.0,0.0,0.0,0.0,7.960868525928661e8,7.960868525928661e8
10.4755,0.0,0.0,0.0,0.0,0.0,0.0,6.471121820215288e8,6.471121820215288e8
7.5883,0.0,0.0,0.0,0.0,0.0,0.0,5.29744181432189e8,5.29744181432189e8
4.9997,0.0,0.0,0.0,0.0,0.0,0.0,4.427326700657515e8,4.427326700657515e8
2.8861,0.0,0.0,0.0,0.0,0.0,0.0,3.823982276019666e8,3.823982276019666e8
2.674,0.0,0.0,0.0,0.0,0.0,0.0,3.768174657752776e8,3.768174657752776e8
1.9781,0.0,0.0,0.0,0.0,0.0,0.0,3.590726667101077e8,3.590726667101077e8
1.9781,0.0,0.0,0.0,0.0,0.0,0.0,3.590726667101077e8,3.590726667101077e8
2.674,0.0,0.0,0.0,0.0,0.0,0.0,3.768174657752776e8,3.768174657752776e8
4.0185,0.0,0.0,0.0,0.0,0.0,0.0,4.136228353899114e8,4.136228353899114e8
5.9198,0.0,0.0,0.0,0.0,0.0,0.0,4.718884422103226e8,4.718884422103226e8
8.2484,0.0,0.0,0.0,0.0,0.0,0.0,5.545454997425961e8,5.545454997425961e8
10.8456,0.0,0.0,0.0,0.0,0.0,0.0,6.639275583147198e8,6.639275583147198e8
13.5344,0.0,0.0,0.0,0.0,0.0,0.0,7.999477863776913e8,7.999477863776913e8
16.1316,0.0,0.0,0.0,0.0,0.0,0.0,9.577345426759958e8,9.577345426759958e8
18.4602,0.0,0.0,0.0,0.0,0.0,0.0,1.1254935130457993e9,1.1254935130457993e9
20.3615,0.0,0.0,0.0,0.0,0.0,0.0,1.2840378604540675e9,1.2840378604540675e9
21.706,0.0,0.0,0.0,0.0,0.0,0.0,1.4094553167706451e9,1.4094553167706451e9
22.4019,0.0,0.0,0.0,0.0,0.0,0.0,1.4791083527886226e9,1.4791083527886226e9
22.4019,0.0,0.0,0.0,0.0,0.0,0.0,1.4791083527886226e9,1.4791083527886226e9
21.706,0.0,0.0,0.0,0.0,0.0,0.0,1.4094553167706451e9,1.4094553167706451e9
20.3615,0.0,0.0,0.0,0.0,0.0,0.0,1.2840378604540675e9,1.2840378604540675e9
18.4603,0.0,0.0,0.0,0.0,0.0,0.0,1.1255013143993924e9,1.1255013143993924e9
16.1317,0.0,0.0,0.0,0.0,0.0,0.0,9.577411812089852e8,9.577411812089852e8
13.5344,0.0,0.0,0.0,0.0,0.0,0.0,7.999477863776913e8,7.999477863776913e8
10.8456,0.0,0.0,0.0,0.0,0.0,0.0,6.639275583147198e8,6.639275583147198e8
8.2484,0.0,0.0,0.0,0.0,0.0,0.0,5.545454997425961e8,5.545454997425961e8
5.9198,0.0,0.0,0.0,0.0,0.0,0.0,4.718884422103226e8,4.718884422103226e8
4.0185,0.0,0.0,0.0,0.0,0.0,0.0,4.136228353899114e8,4.136228353899114e8
0.1851,0.0,0.0,0.0,0.0,0.0,0.0,3.1710834339789885e8,3.1710834339789885e8
-0.4851,0.0,0.0,0.0,0.0,0.0,0.0,3.027140918291944e8,3.027140918291944e8
-0.4851,0.0,0.0,0.0,0.0,0.0,0.0,3.027140918291944e8,3.027140918291944e8
0.1851,0.0,0.0,0.0,0.0,0.0,0.0,3.1710834339789885e8,3.1710834339789885e8
1.4799,0.0,0.0,0.0,0.0,0.0,0.0,3.468846103755477e8,3.468846103755477e8
3.3111,0.0,0.0,0.0,0.0,0.0,0.0,3.9383077084514153e8,3.9383077084514153e8
5.5538,0.0,0.0,0.0,0.0,0.0,0.0,4.600675928158425e8,4.600675928158425e8
8.0552,0.0,0.0,0.0,0.0,0.0,0.0,5.471687497692134e8,5.471687497692134e8
10.6448,0.0,0.0,0.0,0.0,0.0,0.0,6.547507633260864e8,6.547507633260864e8
13.1462,0.0,0.0,0.0,0.0,0.0,0.0,7.787098291076108e8,7.787098291076108e8
15.3889,0.0,0.0,0.0,0.0,0.0,0.0,9.096779203178236e8,9.096779203178236e8
17.2201,0.0,0.0,0.0,0.0,0.0,0.0,1.0327905760699835e9,1.0327905760699835e9
18.5149,0.0,0.0,0.0,0.0,0.0,0.0,1.1297689387189662e9,1.1297689387189662e9
19.1851,0.0,0.0,0.0,0.0,0.0,0.0,1.18349018512729e9,1.18349018512729e9
19.1851,0.0,0.0,0.0,0.0,0.0,0.0,1.18349018512729e9,1.18349018512729e9
18.5149,0.0,0.0,0.0,0.0,0.0,0.0,1.1297689387189662e9,1.1297689387189662e9
17.2201,0.0,0.0,0.0,0.0,0.0,0.0,1.0327905760699835e9,1.0327905760699835e9
15.3889,0.0,0.0,0.0,0.0,0.0,0.0,9.096779203178236e8,9.096779203178236e8
13.1462,0.0,0.0,0.0,0.0,0.0,0.0,7.787098291076108e8,7.787098291076108e8
10.6448,0.0,0.0,0.0,0.0,0.0,0.0,6.547507633260864e8,6.547507633260864e8
8.0552,0.0,0.0,0.0,0.0,0.0,0.0,5.471687497692134e8,5.471687497692134e8
5.5538,0.0,0.0,0.0,0.0,0.0,0.0,4.600675928158425e8,4.600675928158425e8
3.3111,0.0,0.0,0.0,0.0,0.0,0.0,3.9383077084514153e8,3.9383077084514153e8
1.48,0.0,0.0,0.0,0.0,0.0,0.0,3.4688701480477816e8,3.4688701480477816e8
0.07,0.0,0.0,0.0,0.0,0.0,0.0,3.145884789589402e8,3.145884789589402e8
-0.6401,0.0,0.0,0.0,0.0,0.0,0.0,2.994792063978815e8,2.994792063978815e8
-0.6401,0.0,0.0,0.0,0.0,0.0,0.0,2.994792063978815e8,2.994792063978815e8
0.07,0.0,0.0,0.0,0.0,0.0,0.0,3.145884789589402e8,3.145884789589402e8
1.4419,0.0,0.0,0.0,0.0,0.0,0.0,3.4597213267693204e8,3.4597213267693204e8
3.3819,0.0,0.0,0.0,0.0,0.0,0.0,3.9576823843451947e8,3.9576823843451947e8
5.758,0.0,0.0,0.0,0.0,0.0,0.0,4.6662572223558116e8,4.6662572223558116e8
8.4082,0.0,0.0,0.0,0.0,0.0,0.0,5.607220626792352e8,5.607220626792352e8
11.1518,0.0,0.0,0.0,0.0,0.0,0.0,6.78169469193636e8,6.78169469193636e8
13.802,0.0,0.0,0.0,0.0,0.0,0.0,8.149241790411993e8,8.149241790411993e8
16.1781,0.0,0.0,0.0,0.0,0.0,0.0,9.608264299239671e8,9.608264299239671e8
18.1181,0.0,0.0,0.0,0.0,0.0,0.0,1.0991191130628657e9,1.0991191130628657e9
19.49,0.0,0.0,0.0,0.0,0.0,0.0,1.2087683085875804e9,1.2087683085875804e9
20.2001,0.0,0.0,0.0,0.0,0.0,0.0,1.2697528759546883e9,1.2697528759546883e9
20.2001,0.0,0.0,0.0,0.0,0.0,0.0,1.2697528759546883e9,1.2697528759546883e9
19.49,0.0,0.0,0.0,0.0,0.0,0.0,1.2087683085875804e9,1.2087683085875804e9
18.1182,0.0,0.0,0.0,0.0,0.0,0.0,1.0991267316024125e9,1.0991267316024125e9
16.1781,0.0,0.0,0.0,0.0,0.0,0.0,9.608264299239671e8,9.608264299239671e8
13.802,0.0,0.0,0.0,0.0,0.0,0.0,8.149241790411993e8,8.149241790411993e8
11.1519,0.0,0.0,0.0,0.0,0.0,0.0,6.781741699224842e8,6.781741699224842e8
8.4082,0.0,0.0,0.0,0.0,0.0,0.0,5.607220626792352e8,5.607220626792352e8
5.758,0.0,0.0,0.0,0.0,0.0,0.0,4.6662572223558116e8,4.6662572223558116e8
3.3819,0.0,0.0,0.0,0.0,0.0,0.0,3.9576823843451947e8,3.9576823843451947e8
1.4419,0.0,0.0,0.0,0.0,0.0,0.0,3.4597213267693204e8,3.4597213267693204e8
-0.4166,0.0,0.0,0.0,0.0,0.0,0.0,3.0415481355983704e8,3.0415481355983704e8
-1.2273,0.0,0.0,0.0,0.0,0.0,0.0,2.875346529525518e8,2.875346529525518e8
-1.2273,0.0,0.0,0.0,0.0,0.0,0.0,2.875346529525518e8,2.875346529525518e8
