Time,co2_maintn_mba,co2_growth,co2_maintn_mbd,mom_dom,pomo_mom
25474.0,6.338658400198922e-7,8.309036494254273e-6,3.490391946542857e-9,0.0,8.033871205934265e-8
25475.0,5.304390261768633e-7,6.797620990393498e-6,3.5020212313292964e-9,0.0,7.868774048199974e-8
25476.0,1.5890094136334772e-6,2.0363290050318187e-5,3.4973058250817375e-9,5.6583321283870375e-6,6.579190618745427e-7
25477.0,1.5744290110642775e-6,2.0638417918427666e-5,3.49199945477339e-9,5.7357688772023645e-6,6.681437540662029e-7
25478.0,1.5504562588427092e-6,2.0779323471195778e-5,3.4869651501000493e-9,5.812788631949384e-6,6.8299372978635e-7
25479.0,1.462934537990546e-6,1.917689153983593e-5,3.4821063898863784e-9,5.728039966000563e-6,6.692739000937849e-7
25480.0,1.414249628207716e-6,1.853870492909773e-5,3.4774460240874107e-9,5.724221368092733e-6,6.686783609490935e-7
25481.0,1.3940837285560155e-6,1.7865300907250152e-5,3.472759239064792e-9,5.638977342659857e-6,6.549528093918919e-7
25482.0,1.3754404972410057e-6,1.7230285590244388e-5,3.4680300931434566e-9,5.554572401346135e-6,6.41439724285419e-7
25483.0,1.3585940088895295e-6,1.6642082315465666e-5,3.4632513626922577e-9,5.4724315372325434e-6,6.283635499479361e-7
25484.0,1.3681670267208489e-6,1.675934689172156e-5,3.458483748425069e-9,5.468581511614512e-6,6.277878348733295e-7
25485.0,1.3772785556533493e-6,1.687095846480539e-5,3.4537287626522505e-9,5.464839486772996e-6,6.272250110070278e-7
25486.0,1.3859493751150887e-6,1.6977171572091766e-5,3.448983890043242e-9,5.461201207756804e-6,6.266746140730294e-7
25487.0,1.3679959201137486e-6,1.637774249588984e-5,3.4441950251265733e-9,5.378949432416955e-6,6.136496318873505e-7
25488.0,1.3261340002953303e-6,1.5167687565565486e-5,3.439304906617423e-9,5.2218727515553934e-6,5.88949583169448e-7
25489.0,1.3628676873491213e-6,1.5951930385424346e-5,3.4344827581601834e-9,5.2951286104758205e-6,6.004966038101371e-7
25490.0,1.3723004264340528e-6,1.6062337579478067e-5,3.4296742250397186e-9,5.291643920365549e-6,5.999785829067131e-7
25491.0,1.4073241919424404e-6,1.6848583307143955e-5,3.424933649371533e-9,5.364573480516506e-6,6.115081463219262e-7
25492.0,1.3623796356057575e-6,1.5582247837665857e-5,3.420094447026353e-9,5.208317966548501e-6,5.86940796696293e-7
25493.0,1.3718240443953934e-6,1.5690268476402795e-5,3.4152645220269717e-9,5.204983372481783e-6,5.86447468862734e-7
25494.0,1.3552372647375542e-6,1.5151642305365493e-5,3.4103912665964743e-9,5.1271557993664e-6,5.743252242761164e-7
25495.0,1.3649687669195744e-6,1.526044114376255e-5,3.4055296833377624e-9,5.123887776940916e-6,5.738461812438015e-7
25496.0,1.538076426673827e-6,1.9710579513999325e-5,3.4010099324573744e-9,5.583835528055165e-6,6.465376883669583e-7
25497.0,1.538475336526915e-6,1.9715691577510506e-5,3.3965076560309622e-9,5.581718767602069e-6,6.461561637042926e-7
25498.0,1.5679083036273528e-6,2.055294116192654e-5,3.3920704968342814e-9,5.660306539268204e-6,6.587378123574566e-7
25499.0,1.595215157043648e-6,2.1379185362575966e-5,3.3876987298454815e-9,5.738445419639538e-6,6.712937168677191e-7
25500.0,1.6620623726398642e-6,2.178716068617625e-5,3.3830372356278898e-9,6.475350699515829e-6,8.760096772459402e-7
25501.0,1.6505291256761256e-6,2.1635977006809733e-5,3.3784009857878717e-9,6.420391106075477e-6,8.633151390773271e-7
25502.0,1.5892083001724326e-6,2.0365838798138754e-5,3.3738228112545647e-9,6.173910442813457e-6,8.263872931613332e-7
25503.0,1.556824060762987e-6,1.950249627993179e-5,3.3692208202892973e-9,6.066278960584606e-6,8.075451810563357e-7
25504.0,1.5238635680538056e-6,1.8666549956170716e-5,3.364602562723936e-9,5.9436917248989065e-6,7.872475399044209e-7
25505.0,1.5137978330802148e-6,1.8543249846719267e-5,3.360054420026025e-9,5.8678203328067316e-6,7.783046522597763e-7
25506.0,1.4938620011149626e-6,1.8299046093116532e-5,3.3556319122041583e-9,5.744086164588536e-6,7.642546587734393e-7
25507.0,1.4501350988762538e-6,1.7763413886809573e-5,3.3515313686632985e-9,5.503862855102317e-6,7.381706069224159e-7
25508.0,1.3856300952824575e-6,1.6588860069995262e-5,3.3478244841835493e-9,5.2246193222428066e-6,7.025390873875433e-7
25509.0,1.3120575929846908e-6,1.5006688339178201e-5,3.3444515744307708e-9,4.947779196637496e-6,6.618264108436796e-7
25510.0,1.279859701673132e-6,1.4980348462080616e-5,3.342505955750705e-9,4.71741197127251e-6,6.451864100399814e-7
25511.0,1.2330330810823724e-6,1.4432257844933915e-5,3.3420141896749316e-9,4.484426854664259e-6,6.22411080963252e-7
25512.0,1.1664316969053255e-6,1.3964601567942394e-5,3.344910687271098e-9,4.132795939299043e-6,5.949632908807733e-7
25513.0,1.0741095114456637e-6,1.2285151784949208e-5,3.3503895720421902e-9,3.7960597019163666e-6,5.510350185345998e-7
25514.0,1.500728511279915e-6,1.7164616226384916e-5,3.3459674772810273e-9,5.903171658263518e-6,7.702624033425129e-7
25515.0,1.4804026644025615e-6,1.655099975669676e-5,3.341007823424031e-9,5.815676862992372e-6,7.544465503823964e-7
25516.0,1.4893626050845757e-6,1.6651172486464094e-5,3.3360594434835046e-9,5.812730350883964e-6,7.539211152116385e-7
25517.0,1.5563370009125397e-6,1.8216426822112484e-5,3.331234793134757e-9,5.981424568078272e-6,7.844746137695049e-7
25518.0,1.5617906074168344e-6,1.8280259541982173e-5,3.326424279874343e-9,5.97905898722931e-6,7.840128467186422e-7
25519.0,1.5967944904796955e-6,1.9116934926061443e-5,3.321679999067627e-9,6.063036144099639e-6,7.992950574406336e-7
25520.0,1.5402917953908679e-6,1.761712218153651e-5,3.3168376474351354e-9,5.887875087098711e-6,7.673826091773706e-7
25521.0,1.5464880002154109e-6,1.76879914140952e-5,3.312005627802968e-9,5.88550586835e-6,7.669301601249999e-7
25522.0,1.5232582973921141e-6,1.7030128569579182e-5,3.3071309072707495e-9,5.798826846025009e-6,7.51260003288422e-7
25523.0,1.530233048694804e-6,1.7108106750711697e-5,3.3022677707818654e-9,5.796422572963783e-6,7.50811273165132e-7
25524.0,1.596674160584016e-6,1.8688560374766234e-5,3.2975262601747553e-9,5.965190372154802e-6,7.813156574838397e-7
25525.0,1.600124407032586e-6,1.8728944405931575e-5,3.2927982400543454e-9,5.963357621033294e-6,7.809307018348703e-7
25526.0,1.633829675058513e-6,1.956032273694701e-5,3.2881341415527654e-9,6.0476358170402215e-6,7.962275642171246e-7
25527.0,1.5742138019275977e-6,1.80051058970823e-5,3.2833743140541664e-9,5.873391197905112e-6,7.645055539516029e-7
25528.0,1.5787016287120597e-6,1.80564355172413e-5,3.278623872778146e-9,5.871481136301213e-6,7.641199196973688e-7
25529.0,1.5533169063157878e-6,1.7366185806535813e-5,3.273831091119986e-9,5.785431907492252e-6,7.485682385603382e-7
25530.0,1.5587690751556395e-6,1.742714141497379e-5,3.269049287943815e-9,5.78344074859576e-6,7.481799389092802e-7
25531.0,1.6246682054081418e-6,1.9016221715911895e-5,3.264385631341857e-9,5.952248005526456e-6,7.786380713275399e-7
25532.0,1.5658410953379583e-6,1.750620706861752e-5,3.259627138370564e-9,5.7801329139093816e-6,7.474901083847345e-7
25533.0,1.5706646828690192e-6,1.756013509642556e-5,3.2548778298484323e-9,5.7783150034052135e-6,7.471272095443322e-7
25534.0,1.5752591325276992e-6,1.761150134765671e-5,3.250140148848154e-9,5.776561415760521e-6,7.467736040575287e-7
25535.0,1.5494850153575503e-6,1.69248323259319e-5,3.245359298105249e-9,5.690186555094985e-6,7.312593878179046e-7
25536.0,1.525773679056485e-6,1.628773469058689e-5,3.2405351040586656e-9,5.606077343533126e-6,7.162413785024739e-7
25537.0,1.5028708559567577e-6,1.5671266665509667e-5,3.2356664419518457e-9,5.5212585716943685e-6,7.011864095507349e-7
25538.0,1.510252253382224e-6,1.574823658408923e-5,3.2308090443465477e-9,5.519171082515236e-6,7.008099913756042e-7
25539.0,1.4881604023791988e-6,1.5156640388799633e-5,3.225908012881062e-9,5.435268387587828e-6,6.860047950336112e-7
25540.0,1.4960497978359428e-6,1.5236992432592582e-5,3.221018340125832e-9,5.4331574329687445e-6,6.856323085825382e-7
25541.0,1.5036583269408536e-6,1.5314483904174865e-5,3.216140503313189e-9,5.43113700545891e-6,6.852720216015849e-7
25542.0,1.570699150431464e-6,1.67673170615829e-5,3.211384709024395e-9,5.593722586085321e-6,7.139914553480077e-7
25543.0,1.5452974562972232e-6,1.6113672321997804e-5,3.2065873974977296e-9,5.509604420157521e-6,6.990535142874027e-7
25544.0,1.521285635057853e-6,1.5494014799987436e-5,3.2017452416792564e-9,5.42624573143269e-6,6.843394500399983e-7
25545.0,1.5279527005576081e-6,1.5561917637656547e-5,3.19691414496984e-9,5.424524355754672e-6,6.840201777147725e-7
25546.0,1.5343768700996253e-6,1.5627346624605376e-5,3.1920949256626898e-9,5.422881303974391e-6,6.837115993646109e-7
25547.0,1.5707081910608661e-6,1.6378644125176507e-5,3.1873423134223825e-9,5.503016435598434e-6,6.978005971922543e-7
25548.0,1.606240641850084e-6,1.7146724827413698e-5,3.1826561998804764e-9,5.584306837188117e-6,7.12147376412049e-7
25549.0,1.6720780621885376e-6,1.8693943388455708e-5,3.178087859603207e-9,5.749592979497747e-6,7.415609866844533e-7
25550.0,1.6723719584126905e-6,1.869722916769092e-5,3.1735317464567595e-9,5.749114246605704e-6,7.413870096259108e-7
25551.0,1.3649653967456964e-6,1.0171751690401821e-5,3.1673197102347575e-9,4.532969979962096e-6,5.385909425441366e-7
25552.0,1.3577444163381842e-6,1.0372284261992495e-5,3.161301430910964e-9,4.601542400602431e-6,5.521332501157504e-7
25553.0,1.3631564138126077e-6,1.0158271110416843e-5,3.155172026958997e-9,4.526167457852398e-6,5.39526395242383e-7
25554.0,1.3619915532272932e-6,1.0149590544113841e-5,3.1490954127009443e-9,4.522836792609455e-6,5.390657494591736e-7
25555.0,1.3541022717421029e-6,1.0344460646134277e-5,3.1432918686394244e-9,4.591578328837475e-6,5.507415894216434e-7
25556.0,1.3527917958460857e-6,1.0334449462624025e-5,3.1375757976913246e-9,4.588598366629529e-6,5.503189856519895e-7
25557.0,1.3514573620125827e-6,1.032425525605366e-5,3.131929314757811e-9,4.585726131699139e-6,5.499097965949772e-7
25558.0,1.3432479573167453e-6,1.0513783068171384e-5,3.1265353650245505e-9,4.654320522476956e-6,5.61594774366541e-7
25559.0,1.346116440627364e-6,1.0536235074220039e-5,3.1212246322102384e-9,4.651816493528279e-6,5.612264766238616e-7
25560.0,1.3568407184996162e-6,1.0620175444646419e-5,3.115931298972562e-9,4.64942026867777e-6,5.608717139543925e-7
25561.0,1.345878595995516e-6,1.028163711212034e-5,3.1105524316606412e-9,4.575876363072621e-6,5.484719030916395e-7
25562.0,1.3513553331184626e-6,1.007032920157034e-5,3.105044946894974e-9,4.501834094944794e-6,5.360611550303101e-7
25563.0,1.3612551328551376e-6,1.0399103852807183e-5,3.0997272260031707e-9,4.571087777279342e-6,5.477746475917518e-7
25564.0,1.3486238385932805e-6,1.0049974045227122e-5,3.094338047890831e-9,4.497320982172622e-6,5.354041892744832e-7
25565.0,1.3539093225301948e-6,1.008936158596484e-5,3.0889966504180978e-9,4.495115454756196e-6,5.350829783398892e-7
25566.0,1.4490404858301717e-6,1.162459201446375e-5,3.083849918830986e-9,4.7088557001219e-6,5.712818707804033e-7
25567.0,1.4576952024802855e-6,1.1694022476236331e-5,3.078714329895016e-9,4.707375315249029e-6,5.71037920182324e-7
25568.0,1.4661559435629514e-6,1.1761896813901686e-5,3.073590025424031e-9,4.705981892478433e-6,5.708051269395833e-7
25569.0,1.47442665229207e-6,1.1828246660980931e-5,3.0684782063067012e-9,4.704673534288738e-6,5.705832646391474e-7
25570.0,1.5120045031337116e-6,1.2425415482395376e-5,3.06343489558201e-9,4.77607879050353e-6,5.827810707866246e-7
25571.0,1.5193408418934112e-6,1.248570436183981e-5,3.058401040015044e-9,4.775136311699739e-6,5.826018674868175e-7
25572.0,1.5265043486408903e-6,1.2544572934958403e-5,3.0533796937365437e-9,4.774268928231819e-6,5.824324831621222e-7
25573.0,1.5334989229083769e-6,1.2602053247494422e-5,3.0483706830986575e-9,4.773474922340909e-6,5.822727110917678e-7
25574.0,1.5403284820955498e-6,1.265817749202303e-5,3.0433736006442524e-9,4.772752613698705e-6,5.821223489776089e-7
25575.0,1.546996499348935e-6,1.2712974210316777e-5,3.0383889921639977e-9,4.772100357266269e-6,5.819811986887685e-7
25576.0,1.5232630347847195e-6,1.2220025239627139e-5,3.0333619792997537e-9,4.698948312361631e-6,5.694592309736203e-7
25577.0,1.530231080843784e-6,1.2275924776849669e-5,3.028346582136188e-9,4.6982168332385395e-6,5.693124107530734e-7
25578.0,1.5370424061390478e-6,1.2330567058007101e-5,3.0233421102168306e-9,4.697555765189442e-6,5.691747702341407e-7
25579.0,1.5743206697632087e-6,1.2937519950362828e-5,3.0184030926990396e-9,4.769504800282647e-6,5.814273431024204e-7
25580.0,1.580193835243526e-6,1.2985784701650645e-5,3.0134766973906004e-9,4.7692010974542765e-6,5.813320553881486e-7
25581.0,1.5859269401104466e-6,1.3032898456820017e-5,3.008561088356693e-9,4.768957852363402e-6,5.812448220838419e-7
25582.0,1.5915228877513928e-6,1.3078885075452685e-5,3.0036565595683763e-9,4.7687736585122965e-6,5.811654732796369e-7
25583.0,1.5969844524850001e-6,1.3123767356463371e-5,2.998763506925995e-9,4.768647137375183e-6,5.81093842371169e-7
25584.0,1.602314510283903e-6,1.316756893414339e-5,2.993881825783968e-9,4.7685769384131636e-6,5.810297660638431e-7
25585.0,1.5763040448170564e-6,1.2645534469831806e-5,2.9889578305501016e-9,4.696029018453852e-6,5.686009797339187e-7
25586.0,1.613365377820018e-6,1.3258383227548312e-5,2.9840985001772425e-9,4.768366332248954e-6,5.8089584482775e-7
25587.0,1.6183032532200124e-6,1.3298961911882956e-5,2.979250950573007e-9,4.768465017226509e-6,5.80854424404158e-7
25588.0,1.6231207145186742e-6,1.333855105204899e-5,2.9744144338100096e-9,4.768614743114635e-6,5.808199192787868e-7
25589.0,1.6278203249508687e-6,1.3377171712307868e-5,2.969588731012733e-9,4.768814297348517e-6,5.807921825031837e-7
25590.0,1.6324043897156736e-6,1.3414842836423472e-5,2.9647741882311166e-9,4.769062492078736e-6,5.807710700569013e-7
25591.0,1.636875149064587e-6,1.3451582834430702e-5,2.9599711497523632e-9,4.769358162616687e-6,5.80756440660625e-7
25592.0,1.6412341222367963e-6,1.348740419119853e-5,2.955181869110207e-9,4.769700164208659e-6,5.807481553864076e-7
25593.0,1.6454839526884141e-6,1.3522328630234027e-5,2.950405176909381e-9,4.770087373177034e-6,5.807460777969374e-7
25594.0,1.6496277594137403e-6,1.3556381782942373e-5,2.945638481251073e-9,4.770518694686895e-6,5.807500748932258e-7
25595.0,1.6536673737044172e-6,1.3589578698590607e-5,2.940882742970335e-9,4.77099305925074e-6,5.807600166932145e-7
25596.0,1.657603628279339e-6,1.3621926220331791e-5,2.936141536207237e-9,4.771509412051701e-6,5.807757749338118e-7
25597.0,1.6614393977710943e-6,1.3653447971444949e-5,2.9314123709674344e-9,4.772066717037012e-6,5.807972235684503e-7
25598.0,1.6651777090907874e-6,1.3684168826610037e-5,2.9266923617676028e-9,4.772663967949306e-6,5.808242401143639e-7
25599.0,1.668820324470749e-6,1.3714103267575512e-5,2.9219820929696995e-9,4.773300182938118e-6,5.808567049998759e-7
25600.0,1.7058083005631806e-6,1.436466840767372e-5,2.9173375258193818e-9,4.848756112786277e-6,5.937003405757946e-7
25601.0,1.6747723165421214e-6,1.3763015803405561e-5,2.912654298660571e-9,4.774938563771746e-6,5.801315108395722e-7
25602.0,1.6727186027617319e-6,1.3746138706181066e-5,2.90799886578999e-9,4.755895171523143e-6,5.753872923337045e-7
25603.0,1.6711231588816937e-6,1.3733027599006958e-5,2.903369857893699e-9,4.737514376303147e-6,5.729698667502424e-7
25604.0,1.6169408165834466e-6,1.2971533568675845e-5,2.8987844329904836e-9,4.5659751879586455e-6,5.492715851349997e-7
25605.0,1.6521414992689786e-6,1.3577039302183392e-5,2.8942656128260347e-9,4.637080077601766e-6,5.612556642016454e-7
25606.0,1.6515717284065294e-6,1.3572357014742437e-5,2.8897681487110953e-9,4.625260559697468e-6,5.599318352054172e-7
25607.0,1.6604285911680321e-6,1.3645141321570983e-5,2.8852593794008186e-9,4.651202575454595e-6,5.627625955375478e-7
25608.0,1.6533243612156665e-6,1.3586759875842699e-5,2.8807915455312155e-9,4.614096503455669e-6,5.586673326718686e-7
25609.0,1.6381965916565196e-6,1.3462442242062667e-5,2.8764006165405354e-9,4.5463269064018e-6,5.514364416117473e-7
25610.0,1.6327775097977717e-6,1.341790907864384e-5,2.872053975466005e-9,4.517827414224001e-6,5.484539792284957e-7
25611.0,1.6530184474972536e-6,1.358424592496149e-5,2.8676476037646547e-9,4.5902480167111945e-6,5.560411675767826e-7
25612.0,1.6835357607538684e-6,1.3835032411267555e-5,2.8631497983075024e-9,4.702979925201643e-6,5.685032046718218e-7
25613.0,1.6664415193101112e-6,1.336864150268713e-5,2.85856292833464e-9,4.683968936625381e-6,5.626969871824479e-7
25614.0,1.7047822048255679e-6,1.4009632350994715e-5,2.854025538797842e-9,4.766543716335182e-6,5.76238390998798e-7
25615.0,1.6668964609548005e-6,1.3372291166765957e-5,2.849469843251755e-9,4.666204379914654e-6,5.604149468716798e-7
25616.0,1.6158098658049764e-6,1.2962460777738177e-5,2.845116663294859e-9,4.454583959534794e-6,5.372499017959892e-7
25617.0,1.6103663820946607e-6,1.2918791689200908e-5,2.8408205545285362e-9,4.425247668868005e-6,5.342396997303276e-7
25618.0,1.631332066709635e-6,1.3406030654413602e-5,2.8366410092909854e-9,4.446189259581046e-6,5.410418739335984e-7
25619.0,1.636891129991323e-6,1.3451714163176136e-5,2.832454266626994e-9,4.4637371076216105e-6,5.428117109708172e-7
25620.0,1.6381599228878302e-6,1.3462140903881964e-5,2.828274520505397e-9,4.464879456307206e-6,5.429251254860115e-7
25621.0,1.6393846067708845e-6,1.3472205163644422e-5,2.824103096288027e-9,4.466036180095518e-6,5.430408802288454e-7
25622.0,1.6318827717699645e-6,1.3410556262087831e-5,2.8199811673156753e-9,4.434000009767442e-6,5.398132207423135e-7
25623.0,1.645845569649932e-6,1.3525300341616517e-5,2.8158101583115564e-9,4.484508442899018e-6,5.449151698874213e-7
25624.0,1.6845724746369805e-6,1.3843551963099138e-5,2.8114999042016817e-9,4.630660709684338e-6,5.602027283576412e-7
25625.0,1.6893332215269513e-6,1.3882675033163949e-5,2.807176994613071e-9,4.644902576230605e-6,5.617413464341551e-7
25626.0,1.6804512643976221e-6,1.3809684504762738e-5,2.802896862717277e-9,4.606429340794924e-6,5.575858520022165e-7
25627.0,1.6852047432289697e-6,1.3848747847063537e-5,2.798616073528494e-9,4.6212340657705324e-6,5.591654208876572e-7
25628.0,1.6829397530967256e-6,1.3830134513969404e-5,2.7943551501139176e-9,4.609010511234233e-6,5.578531006338489e-7
25629.0,1.6768688766960546e-6,1.3780245005397e-5,2.7901294161198273e-9,4.582447709434065e-6,5.550379816659587e-7
25630.0,1.670382119039538e-6,1.372693784999582e-5,2.7859421320924842e-9,4.554765534637789e-6,5.52144339510278e-7
25631.0,1.659405724837834e-6,1.3636735566753897e-5,2.7818127441434425e-9,4.51039047165591e-6,5.475750159601675e-7
25632.0,1.6385609590227782e-6,1.3465436555839253e-5,2.7777937439783945e-9,4.429244894658647e-6,5.39391406006373e-7
25633.0,1.59347775494657e-6,1.3094949866967949e-5,2.7740797224490067e-9,4.258849787976829e-6,5.227333061575532e-7
25634.0,1.569959617115105e-6,1.290168150478877e-5,2.7706068843168976e-9,4.172100687046775e-6,5.144737498293129e-7
25635.0,1.5571341812280445e-6,1.2796284087446915e-5,2.767294707065773e-9,4.126078000183129e-6,5.101504512719841e-7
25636.0,1.5434531809548652e-6,1.2683855776382562e-5,2.7641689055768397e-9,4.077620476967588e-6,5.05630960247104e-7
25637.0,1.5213152793227668e-6,1.2501929978465216e-5,2.7613905726925308e-9,3.99928085010501e-6,4.98374713883014e-7
25638.0,1.479482378224141e-6,1.2158153768865917e-5,2.7594629952378782e-9,3.852133672324372e-6,4.849087871980241e-7
25639.0,1.478636157354337e-6,1.2151199658692702e-5,2.757577162276086e-9,3.853251317811758e-6,4.850403479473611e-7
25640.0,1.4777866932173664e-6,1.2144218895859403e-5,2.7556939421657137e-9,3.854363727442354e-6,4.851716471169477e-7
25641.0,1.4942843716352434e-6,1.227979422543826e-5,2.7534333767228463e-9,3.917454412612131e-6,4.909591980610953e-7
25642.0,1.525086599604068e-6,1.253292209609134e-5,2.7505892802003868e-9,4.032324227511512e-6,5.015743657701458e-7
25643.0,1.5275895328012327e-6,1.2553490807913956e-5,2.747716893637886e-9,4.033480743618316e-6,5.017094716173309e-7
25644.0,1.5376214889699037e-6,1.263593184776441e-5,2.744829278874642e-9,4.034636487308043e-6,5.018451238189064e-7
25645.0,1.5624459562471965e-6,1.2839935420115024e-5,2.7417133097410917e-9,4.088226118989995e-6,5.06862822235043e-7
25646.0,1.633819798312665e-6,1.3758450837005126e-5,2.738343625848683e-9,4.228424496694372e-6,5.252609338047374e-7
25647.0,1.6550560641862707e-6,1.3937282137914396e-5,2.734983323283823e-9,4.205507119914438e-6,5.231240911512162e-7
25648.0,1.717804843023621e-6,1.4821881823008024e-5,2.731610656543506e-9,4.2725809679329065e-6,5.347747677915709e-7
25649.0,1.8175725586533006e-6,1.6350876864075095e-5,2.7282604378547118e-9,4.4066243869841104e-6,5.583078031858175e-7
25650.0,1.843143792695959e-6,1.668403664984293e-5,2.725010337117359e-9,4.355817956986312e-6,5.534928384803082e-7
25651.0,1.8285479444102515e-6,1.6551915830675532e-5,2.722680536464741e-9,4.148184061343523e-6,5.339234653943005e-7
25652.0,1.9031616093747638e-6,1.7239393542286712e-5,2.7205620362336113e-9,4.1789335282708655e-6,5.423166152114849e-7
25653.0,1.9959465343816682e-6,1.8138900010394206e-5,2.718211301256666e-9,4.280009300490794e-6,5.57551479445143e-7
25654.0,2.0612046752189034e-6,1.869109677742882e-5,2.716493524438354e-9,4.2379343836883985e-6,5.592881836259788e-7
25655.0,2.1130759507185744e-6,1.940829182711899e-5,2.7150051695067033e-9,4.201998032373192e-6,5.560180678510442e-7
25656.0,2.149073260871701e-6,2.0307966810642348e-5,2.713132363662145e-9,4.180705876288417e-6,5.48514746824439e-7
25657.0,2.1945379770871812e-6,2.083195195650221e-5,2.711758280596531e-9,4.10545036699594e-6,5.415856512300299e-7
25658.0,2.2734710866079446e-6,2.1581235296541015e-5,2.7100118644752637e-9,4.147261196410762e-6,5.45589312705321e-7
25659.0,2.4329514264219944e-6,2.3592817172244796e-5,2.707950184283942e-9,4.315283488510063e-6,5.729585685215134e-7
25660.0,2.5057271024996332e-6,2.4741813587243873e-5,2.7057851911312885e-9,4.318165975048287e-6,5.733603855028878e-7
25661.0,2.623206786593666e-6,2.6050288264494675e-5,2.7035683542769827e-9,4.3852931819999545e-6,5.856863396579505e-7
25662.0,2.70465249564993e-6,2.740470215189284e-5,2.7009847334816943e-9,4.4271655457928165e-6,5.898307524546806e-7
25663.0,2.774106568345659e-6,2.8253765917572355e-5,2.698569416541936e-9,4.39144427877761e-6,5.865594478749823e-7
25664.0,2.8556462778747566e-6,2.908423288387778e-5,2.69606796450353e-9,4.394453944521141e-6,5.869915059822023e-7
25665.0,3.0327532875321553e-6,3.162419798829676e-5,2.6919599435978825e-9,4.716281069025454e-6,6.243080596963665e-7
25666.0,3.215862475146083e-6,3.432954409659493e-5,2.686756831370322e-9,5.082088890061198e-6,6.671803768535626e-7
25667.0,3.3708412996040505e-6,3.681928074661645e-5,2.681207745717288e-9,5.307742806318579e-6,6.967191967971792e-7
25668.0,3.5029603142233173e-6,3.839629302171358e-5,2.675604639057851e-9,5.391328927691717e-6,7.118217409046308e-7
25669.0,4.335819071396404e-6,4.847474414991258e-5,2.669009635076899e-9,5.273067376276939e-6,6.996294944115493e-7
25670.0,4.497356565669092e-6,5.1438617246689996e-5,2.6622339439779136e-9,5.406438382521551e-6,7.199874762590463e-7
25671.0,4.782951162594205e-6,5.687757070167272e-5,2.66115066274075e-9,4.739900467787506e-6,6.791598863332436e-7
25672.0,4.932670373591994e-6,5.8759404714491525e-5,2.6589918728763874e-9,4.976019270737878e-6,7.098788107836166e-7
25673.0,4.98687638744167e-6,6.058036844707609e-5,2.6553020025900517e-9,5.1728278020422675e-6,7.300728299824495e-7
25674.0,5.1724555479765865e-6,6.322130708445554e-5,2.649413996089087e-9,5.680624520194934e-6,7.900195952684566e-7
25675.0,5.15678014833515e-6,6.347263244587207e-5,2.644962496177471e-9,5.348858378546412e-6,7.558280804379002e-7
25676.0,5.131293943806796e-6,6.356502857043167e-5,2.6434104721047738e-9,4.965839825974491e-6,7.174098127986248e-7
25677.0,5.344122772313175e-6,6.696185926315151e-5,2.637653628399569e-9,5.748342473946669e-6,8.052714283035599e-7
25678.0,5.203929131668039e-6,6.671861752589397e-5,2.6339953759800506e-9,5.234311777317386e-6,7.452513125053585e-7
25679.0,5.296876743199009e-6,6.729282558806259e-5,2.632421468935555e-9,5.05457598792946e-6,7.345133616842221e-7
25680.0,5.399028098036066e-6,6.807454012660857e-5,2.6323980362761814e-9,4.949801032821522e-6,7.316774368800206e-7
25681.0,5.462914911957988e-6,6.806649103966703e-5,2.636583024974928e-9,4.571012791627634e-6,7.016611297978504e-7
25682.0,5.663605217553172e-6,7.118151869125383e-5,2.6353490814864386e-9,5.292974066477349e-6,7.820665821822508e-7
25683.0,5.546541635667392e-6,7.199182904848055e-5,2.6342625567505907e-9,5.165522151132588e-6,7.619819860535086e-7
25684.0,5.779660284861125e-6,7.319832949530215e-5,2.6337118948565547e-9,5.2545320456209585e-6,7.865278658434498e-7
25685.0,6.010044119314213e-6,7.417838115529052e-5,2.6342659842183714e-9,5.269348887531044e-6,8.039999919079937e-7
25686.0,6.0259779034795295e-6,7.56511782687393e-5,2.633789809196285e-9,5.417186997191815e-6,8.197290402877933e-7
25687.0,5.948262176175816e-6,7.773563840243805e-5,2.6303318506515715e-9,5.760448321426714e-6,8.481984315287828e-7
25688.0,6.144704969641312e-6,7.770092100225323e-5,2.6301583923731402e-9,5.437708647101921e-6,8.308443099218114e-7
25689.0,6.294379978575871e-6,7.944164892199131e-5,2.6287218693004867e-9,5.725958006612389e-6,8.695973336824779e-7
25690.0,6.45603117992772e-6,8.143100253014093e-5,2.6253253342966935e-9,6.111364089946091e-6,9.192545117104814e-7
25691.0,6.330341668396662e-6,8.270879334506089e-5,2.6208891791559462e-9,6.1926278571738005e-6,9.203383022740899e-7
25692.0,6.327351157048658e-6,8.38210809510811e-5,2.6161386374747183e-9,6.249453912475552e-6,9.269712845535263e-7
25693.0,6.165869231436808e-6,8.419495171509822e-5,2.612129667973988e-9,6.022452557086891e-6,8.947854025371449e-7
25694.0,6.028061346509473e-6,8.511637307750638e-5,2.607784049944718e-9,5.996573311554294e-6,8.843283486195837e-7
25695.0,5.931861097546867e-6,8.710266207149306e-5,2.6014521863249945e-9,6.347801492437763e-6,9.147948427506832e-7
25696.0,6.18534994333686e-6,8.833081156355471e-5,2.5951496802042093e-9,6.532294434113884e-6,9.514380291242956e-7
25697.0,6.309585137885853e-6,8.937700441838988e-5,2.5889029975748257e-9,6.630722846537929e-6,9.710030060569623e-7
25698.0,6.446899570668607e-6,9.082654439687637e-5,2.5823692967717223e-9,6.879310106827308e-6,1.0075582114576058e-6
