Time,T_air,D_air,Wind,Rain,Ca,SWC,P_soil,H_sun,A_net,E_crit,LAI_sl,PAR_sl,RAD_sl,E_sl,P_sl,An_sl,Ag_sl,C_sl,G_sl,T_sl,LAI_sh,PAR_sh,RAD_sh,E_sh,P_sh,An_sh,Ag_sh,C_sh,G_sh,T_sh
141.5,14.65838681,0.958482287,0.306393937,0.0,40.0,0.4758730852348449,-0.006198102110722332,80.1602742115941,8.123669250899376,24.90796638933404,1.5412059277685421,392.2377435976213,96.39508606353043,1.5711,-0.18550263297495256,12.14505160163018,12.700069737407855,31.59094296902267,0.2341470343705644,287.08540110023563,1.4587940722314579,53.99885706674286,16.908947728773988,0.394,-0.09525816243394795,3.8751063901457528,4.41509675566284,30.37055271379164,0.06524073805048045,286.6606751599863
141.54166666666666,14.86413134,1.092507648,2.055416727,0.0,40.0,0.47574563865862407,-0.006216036494924373,73.25879033451332,8.243206897237695,24.907876286916583,1.5159224207024717,414.4983100141363,101.75962329061689,1.9738,-0.21638321082621279,12.472753728836938,13.04217013223523,32.062718181947226,0.2547575959719564,287.4846476642072,1.4840775792975283,55.52856340310721,17.401732837025058,0.4523999999999999,-0.09974220305982706,3.922903861282331,4.483234278578754,29.60818409807993,0.061200196384693754,287.23355205844643
141.58333333333334,14.19221477,0.90203167,2.122442485,0.0,40.0,0.4755882874382144,-0.006238259123429719,61.215365398119985,7.767623929635962,24.907631862495847,1.436895526678046,430.56806977464004,105.35627344316195,1.4361999999999993,-0.1751853934997005,12.085254124519984,12.635364937806633,31.670219614498905,0.2352116512072144,286.9476355434682,1.563104473321954,52.88167294463823,16.59997018811153,0.4169999999999999,-0.09704623693427239,3.7986099457567972,4.335645947192312,30.619529065237273,0.06565029076780238,286.5761625103911
141.625,10.13474866,0.532427535,1.823824177,0.0,40.0,0.47546809813738883,-0.006255293197647482,48.35643719752139,5.72084021151745,24.90732899439341,1.294363880103142,449.98102246313954,109.4391174250914,0.27489999999999903,-0.0861740579262517,8.442418164638903,8.870480877348742,23.36255825917814,0.08226534188204156,283.17272407567526,1.7056361198968581,46.901082039840055,14.715331425616014,0.3336,-0.0906744194749082,3.6555039077702722,4.065147147040184,32.95404030195773,0.08410923691379897,282.5296890242983
141.66666666666666,10.37038886,0.524245465,1.308359768,0.0,40.0,0.4754286338650208,-0.0062608976815937386,35.380075305827994,4.9119195219594145,24.90709684014762,1.07174049779772,474.67791881468645,114.34419328803622,0.23749999999999905,-0.08332374069008185,8.656170089266702,9.092070260568883,23.829765548933203,0.08678527816764804,283.43939607899796,1.9282595022022802,37.365570412021384,11.575791413409924,0.31199999999999994,-0.0890354431666561,2.830838131045907,3.244694326571369,33.62785048819827,0.07202208249432586,282.6788592715855
141.70833333333334,9.250493326,0.471351968,0.889988089,0.0,40.0,0.47539299603812485,-0.006265963577683706,22.52131366672748,3.376198213488415,24.90702045767437,0.7512527155862279,525.1253553755319,124.8690801404214,0.12389999999999901,-0.07461995723659422,7.842962252960382,8.250001857551803,21.95903514743767,0.07047854983595003,282.4368577353268,2.248747284413772,25.668196231737106,7.496647741629637,0.2661999999999999,-0.08552969230258764,1.8839591176173038,2.2647368212990533,34.90371742182773,0.05993142010144494,281.4714077640714
141.75,7.296209675,0.311908755,1.447800231,0.0,40.0,0.475367696099504,-0.006269562728928774,9.947365194918945,1.648710256569545,24.90695141551585,0.3456560280889745,700.5471717182824,164.84834627856412,0.030199999999999037,-0.06744131142724792,6.687228688100474,7.050756838592545,19.34339675698991,0.05248362967332031,280.8060115248862,2.6543439719110253,14.715130732570977,3.6778166469219316,0.18429999999999988,-0.07925571883181284,0.9925804230113913,1.327165394887917,37.07311936095894,0.05497905723662459,279.6259457431093
141.79166666666666,5.851399824,0.192784798,0.838658271,0.0,40.0,0.47535378470028805,-0.006271542738923037,-2.150090425190996,-0.30955402941580284,24.90695141551585,0.0,0.0,0.0,0.0,-0.06512956272892877,-0.30955402941580284,0.0,40.0,0.0,278.53161210562496,3.0,0.0,0.0,0.0,-0.06512956272892877,-0.30955402941580284,0.0,40.0,0.0,278.53161210562496
141.83333333333334,3.817321514,0.23680984,2.069783635,0.0,40.0,0.47535378470028805,-0.006271542738923037,-13.498643363845915,-0.26283013013543566,24.90695141551585,0.0,0.0,0.0,0.0,-0.06512956272892877,-0.26283013013543566,0.0,40.0,0.0,276.2624632555388,3.0,0.0,0.0,0.0,-0.06512956272892877,-0.26283013013543566,0.0,40.0,0.0,276.2624632555388
141.875,4.567317565,0.219626922,1.468071935,0.0,40.0,0.47535378470028805,-0.006271542738923037,-23.679400252191527,-0.2760536566898736,24.90695141551585,0.0,0.0,0.0,0.0,-0.06512956272892877,-0.2760536566898736,0.0,40.0,0.0,276.93863941603286,3.0,0.0,0.0,0.0,-0.06512956272892877,-0.2760536566898736,0.0,40.0,0.0,276.93863941603286
141.91666666666666,2.885294355,0.288074131,3.059169676,0.0,40.0,0.47535378470028805,-0.006271542738923037,-32.04888240452554,-0.2470041699208321,24.90695141551585,0.0,0.0,0.0,0.0,-0.06512956272892877,-0.2470041699208321,0.0,40.0,0.0,275.4123550649459,3.0,0.0,0.0,0.0,-0.06512956272892877,-0.2470041699208321,0.0,40.0,0.0,275.4123550649459
141.95833333333334,2.785763989,0.17765766,2.937196376,0.0,40.0,0.47535378470028805,-0.006271542738923037,-37.712653192441394,-0.24508550757644906,24.90695141551585,0.0,0.0,0.0,0.0,-0.06512956272892877,-0.24508550757644906,0.0,40.0,0.0,275.3060230953217,3.0,0.0,0.0,0.0,-0.06512956272892877,-0.24508550757644906,0.0,40.0,0.0,275.3060230953217
142.0,1.404109834,0.209561591,2.283986659,0.0,40.0,0.47535378470028805,-0.006271542738923037,-39.737616194967956,-0.22074559132995175,24.90695141551585,0.0,0.0,0.0,0.0,-0.06512956272892877,-0.22074559132995175,0.0,40.0,0.0,273.8884544802182,3.0,0.0,0.0,0.0,-0.06512956272892877,-0.22074559132995175,0.0,40.0,0.0,273.8884544802182
142.04166666666666,0.332760316,0.256142615,1.583228539,0.0,40.0,0.47535378470028805,-0.006271542738923037,-37.69645177494178,-0.2028987023474196,24.90695141551585,0.0,0.0,0.0,0.0,-0.06512956272892877,-0.2028987023474196,0.0,40.0,0.0,272.75733135438844,3.0,0.0,0.0,0.0,-0.06512956272892877,-0.2028987023474196,0.0,40.0,0.0,272.75733135438844
